ID,描述
70831,"Untuk membuka kunci item ini, #c0aaa1a@1×@2#nare masih diperlukan. Anda dapat menukarkannya dengan #cfa7a0fMini Beans#n atau #cfa7a0fMini Points#n."
70832,Keistimewaan Besar
70833,Permintaan/Pengiriman
70834,Tips
70835,Selamat telah menjadi Anggota Mini! Apakah Anda ingin secara otomatis menggunakan manfaat Anggota terkait berikut?\n\n1. Bingkai Avatar Eksklusif Anggota.\n2. Gelembung obrolan khusus anggota.\n3. Skin Eksklusif Member.
70836,￥
70837,Dapatkan tambahan @1 Mini Coin sebagai bonus
70838,Diskon
70839,Keanggotaan Mini telah dikirim ke @1 melalui surat. Mungkin ada penundaan dalam surat. Anda dapat mengingatkan teman Anda untuk memeriksanya setelah masuk lagi.
70840,Permintaan Anggota
70841,Anda akan menjadi bintang paling mempesona di Mini World.
70842,Semoga Anda menyukai hadiah saya.
70843,Berbahagialah selamanya!
70844,Saya ingin @ 1 sebagai hadiah ulang tahun saya!
70845,Tolong kirimkan saya @ 1 sebagai hadiah!
70846,"Saya sangat suka @ 1, semoga Anda dapat membantu saya mewujudkan keinginan ini."
70847,"Teman baikku, bisakah kamu mengirimiku @ 1?"
70848,Pemberitahuan Permintaan Anggota yang Ditolak
70849,"Maaf, permintaan Anda ke @1 untuk @2 telah ditolak. Mengapa Anda tidak mencoba bertanya kepada orang lain?"
70850,"#r (Setelah mengklaim, silakan pergi ke Gudang Anda untuk memeriksa dan menggunakannya.)"
70851,"Anda sudah mengirim @ 1 ke teman Anda, tolong jangan berikan lagi."
70852,Kapasitas gudang dapat diperluas dengan membeli dengan Mini Coins atau dengan berlangganan Keanggotaan.  Kapasitas gudang default saat ini: slot #c0aaa1a@1#n. Kapasitas gudang dibuka dengan membeli: slot #c0aaa1a@2#n. Kapasitas gudang eksklusif anggota: slot #cD13B3B@3#n.
70853,Deskripsi Kapasitas Gudang
70854,Kapasitas gudang Anda telah mencapai batasnya dan tidak dapat diperluas.
70855,Deskripsi Slot Kulit Kustom
70856,Jumlah slot skin kustom dapat diperluas dengan membuka kunci dengan Mini Beans/Mini Coins atau dengan berlangganan Keanggotaan.  Slot skin default saat ini: #c0aaa1a@1#n.Skin slot dibuka dengan membeli: #c0aaa1a@2#n slot. Slot skin eksklusif anggota: #cD13B3B@3#n slot.
70857,Berlangganan Keanggotaan
70858,Beli Skin Slots
70859,Keanggotaan Anda telah kedaluwarsa dan perlu diperbarui sebelum menggunakannya.
70860,Jumlah slot skin telah mencapai batasnya dan tidak dapat diperluas.
70861,"Biayanya #c0aaa1a@1×@2#n untuk membeli slot gudang #cfa7a0f@3, harap konfirmasi.#r"
70862,Kapasitas gudang saat ini: slot #c0aaa1a@1#n. Kapasitas gudang setelah pembelian: slot #c0aaa1a@2#n.
70863,Perubahan Kapasitas Gudang #cfa7a0fMy#n:
70871,Perubahan Slot Kulit #cfa7a0fMy#n:
70872,Slot skin saat ini: #c0aaa1a@1#n slot. Slot skin setelah pembelian: #c0aaa1a@2#n slot.
70873,Beli Slot Gudang
70874,VIP tidak valid
70875,Fitur menendang pemain ada pada cooldown
70876,Upaya maksimal menendang pemain tercapai
70877,Beli untuk mendapatkan [color=#ef2d2d]Premium Membership Pack[/color] dan [color=#ef2d2d]4GB exclusive data/month[/color].
70878,Langganan 25 CNY
70879,Langganan Bulanan
70880,Akses anggota ke tagihan operator yang dipesan
70881,Sisa durasi paket yang Anda beli sudah cukup lama. Tidak dapat membelinya lagi.
70882,Sisa Masa Berlaku
70883,#rRemaining Periode berlaku: #c0ABA1D@1#n
70884,"Anda memiliki kupon skin yang akan segera kedaluwarsa, jangan-siakan."
70885,Menuju ke halaman operator untuk pembayaran...
70886,"Berhasil berlangganan, silakan periksa email Anda untuk mengklaimnya."
70887,Mengalami masalah dengan langganan Anda?
70888,Abonemen
70889,"1. Berlangganan Paket Super Value Keanggotaan Mini seharga 25 CNY dalam bentuk kredit seluler. Selama berlangganan, Anda akan menerima Tiket Bulanan Keanggotaan Mini (31 hari), Mini Coinsx200, Tiket Acarax1, Paket Ceria, Bingkai Avatar eksklusif China Unicom (30 hari), dan lalu lintas data eksklusif Mini World 4GB setiap bulan.2. Setelah berhasil berlangganan, 200 Koin Mini akan langsung dikeluarkan ke akun Mini Anda. Hadiah yang tersisa akan dikirimkan kepada Anda melalui surat. Silakan periksa kotak surat Anda.3. Saat ini, langganan ini hanya tersedia untuk pengguna dengan nomor ponsel China Unicom. Untuk lebih jelasnya, silakan hubungi 10010."
70900,Kirim Paket Merah
70901,Silakan pilih jenis Red Packet
70902,Berkat Paket Merah
70903,"Cari tahu, temukan keberuntungan, dan semoga perjalanan Mini Anda lancar."
70904,"Dalam angin dan hujan, Mini menanti Anda."
70905,"Semoga sukses selalu ada, keberuntungan dan cinta menghampiri Anda."
70906,"Selamat Tahun Baru, semuanya!"
70907,[Nama Teman]
70908,"Selamat ulang tahun, @1"
70909,"Selamat Tahun Baru, @1"
70910,Kirim Paket Merah
70911,Ketuk untuk memilih teman
70912,Aku tahu!
70913,Waaah
70914,Paket Merah hilang
70915,Pilih Teman
70916,"Belum ada teman, silakan pilih berkat lain."
70917,"Harap tunggu sebentar, pengguna lain mengirim paket merah sekarang."
70918,"1. Semua pengguna dapat mengirim paket merah ke pengguna lain di dalam ruangan.2. Setiap paket merah berisi sejumlah uang acak berdasarkan nomor yang ditentukan, yang dapat dilihat di antarmuka pemilihan paket merah.3. Berkat paket merah dapat ditentukan untuk teman-teman tertentu, tetapi paket merah masih tersedia untuk diambil oleh semua pengguna.4. Hadiah yang diperoleh dari mengambil paket merah diberikan langsung ke akun Anda dan tidak perlu diklaim secara manual.5. Hadiah yang tersisa dalam paket merah akan dikembalikan langsung ke pengirim. Anda dapat memeriksa detail pengembalian di pesan sistem.6. Koin Mini yang diperoleh dari mengambil paket merah tidak dapat digunakan untuk hadiah, mengirim paket merah, atau fungsi lainnya.7. Koin Mini yang diperoleh dari hadiah sistem, menjual koleksi, atau mengklaim paket merah tidak dapat digunakan untuk mengirim paket merah."
70919,@1 meraih @2 @3
70920,Anda telah mencapai batas maksimal untuk mengambil paket merah. Silakan coba lagi besok.
70921,Anda telah mengirim terlalu banyak paket merah hari ini. Mari kita lanjutkan besok.
70922,Paket Merah hilang
70923,Paket Merah saat ini telah kedaluwarsa.
70924,Membuka Paket Merah ...
70925,Paket Merah Keberuntungan
70926,Bonus Berwaktu
70927,Pemerataan Distribusi
70928,Paket Keberuntungan
70929,Masa Depan yang Menjanjikan
70930,Di dalam ruangan
70931,Koin Mini Anda tidak mencukupi. Isi ulang untuk melanjutkan pengiriman paket merah. (Koin Mini yang diterima dari sistem atau paket merah tidak dapat digunakan untuk mengirim paket merah.)
70932,Paket Merah dari @1
70933,@1 Paket Merah
70934,Deskripsi Paket Merah
70935,Berhasil dikirim
70936,Operasi gagal. Silakan coba lagi nanti.
70937,Kekayaan Tanpa Akhir
70938,Kepala Tinggi
70939,Percepatan Kemajuan
70940,Semua hal baik menjadi kenyataan di tahun 2023
70941,Semoga Anda kaya dan berkah
70942,Puncak Kesuksesan
70951,Kirim Hadiah
70952,Bebas
70953,Tonton Iklan
70954,x@1
70955,Koin Mini x@1
70956,Kacang Mini x@1
70957,Kirim
70958,Deskripsi pesona
70959,"Setelah menerima hadiah persahabatan, pesonamu bisa meningkat. Hadiah yang berbeda sesuai dengan nilai pesona yang berbeda."
70960,Pesona pemain @1
70961,Pesona Saat Ini: @1
70962,Anda luar biasa! Ini bunga kecil untukmu.
70963,Semoga Anda mendapatkan Tahun Baru yang aman dan sejahtera!
70964,Memegang teh susu di telapak tanganku.
70965,Lihat Efek
70966,"Anda mengirim # c0aaa1a@2 * 「 @ 3 」 #n ke #c0a7fef 「 @ 1 」 #n, persahabatan #c0aaa1a + @ 4 # n."
70967,"#c0a7fef「@1」#n mengirimi Anda #c0aaa1a@2*「@3」#n, persahabatan #c0aaa1a+@4#n, pesona #c0aaa1a+@5#n."
70968,Kembalikan Hadiah
70969,Kamu telah mencapai batas harian untuk meningkatkan persahabatanmu dengan 「@ 1」. Mengirim hadiah saat ini tidak akan meningkatkan persahabatan di antara kalian berdua. Apakah Anda yakin untuk terus mengirim hadiah?
70970,Lanjutkan Mengirim
70971,Membatalkan
70972,Kamu telah menerima #c0aaa1a「@2」#n x@1.
70973,"#c0aaa1a「@1」#n mengirimi Anda #c0aaa1a@2*「@3」#n, pesona #c0aaa1a+@4#n, persahabatan #c0aaa1a+@5#n. Anda dapat melihat detail hadiah di halaman obrolan."
70974,Kamu telah menerima hadiah persahabatan dari #c0a7fef「@1」#n. Harap tingkatkan ke versi 1.23.0 atau lebih tinggi untuk melihatnya.
70975,Hadiah Persahabatan
70976,1. Mengirim hadiah pertemanan dapat meningkatkan pertemanan antara dua orang. Pengguna yang menerima hadiah juga dapat mengumpulkan pesona.2. Profil pengguna akan menampilkan pesona mereka dan hadiah pertemanan yang mereka terima.
70977,Persahabatan @1
70978,Kirim Hadiah
70979,Persahabatan +@1 setelah digunakan
70980,Jumlah paket merah yang dikirim untuk bulan ini telah mencapai batas
70981,Pemain telah mengklaim jumlah maksimum paket merah untuk bulan ini
70982,Ujung
70983,"Persahabatan yang tidak memadai, tolong tingkatkan dan kembali lagi nanti."
70984,Anda mengirim @2*@3 ke @1
70985,Pilih Paket Merah
70986,Pilih Paket Merah untuk @1
70987,@2*@3 yang dikirim @1 telah dikirimkan ke akun Anda. Silakan periksa.
70988,Paket Merah berhasil dikirim
70989,Tidak dapat mengirim paket merah saat ini. Silakan coba lagi nanti.
70990,Pindai kode QR dan kirim Koin Mini @1@2.
70991,Anda belum terdaftar cukup lama untuk menggunakan fitur Red Packet.
70992,@1 mengirimi Anda @2*@3
70993,Hanya kamu
70994,Keberuntungan dengan Anda
70995,Bersyukur atas Encouter Kami
70996,Kamis Gila
70997,Kaya dan Disengaja
70998,Keamanan dan Sukacita
70999,Perjalanan Mulus
71000,Kesehatan yang Baik
71001,Bagikan untuk dapatkan hadiah Mini Surprise
71002,#c657476Waktu Event: #n#c0aaa1aReset setiap hari Senin#n
71003,Jumlah share di minggu ini: #c0aaa1a@1 hari#n
71004,Bagikan ke teman kamu dan dapatkan bonus harian
71005,"1. Event reset setiap satu minggu pada hari Senin. #r2. Share pertama kamu akan dihitung ke dalam Jumlah Share Harian. Setelah mencapai jumlah tertentu, kamu dapat unlock hadiah. Progress akan direset setiap hari Senin. #r3. Hadiah akhir akan diunlock setelah jumlah share pada minggu tersebut mencapai 7 hari."
71006,Bagikan untuk kalim
71007,Pemberitahuan
71008,@Null@
71009,@Null@
71010,@Null@
71011,@Null@
71012,@Null@
71013,@Null@
71014,Bonus Pemula
71015,Promo terbatas
71016,Hadiah Biasa
71017,Skin klasik. Promo terbatas
71018,Hanya tersedia selama 9 hari untuk akun pemain baru
71019,Tunggangan populer. Promo eksklusif
71020,Hanya tersedia selama 9 hari untuk akun pemain baru
71021,(Countdown event: #c03fea@1#n)
71022,Skin klasik. Promo terbatas
71023,Hanya tersedia selama event berlangsung
71024,Tunggangan populer. Promo eksklusif
71025,Hanya tersedia selama event berlangsung
71026,Hadiah Utama
71027,Total 1 hari
71028,Total 3 hari
71029,Total 5 hari
71030,Total 7 hari
71031,Tunggangan @1 @2 sudah expired. Tunggangan dihapus.
71032,Nonton iklan untuk respawn gratis
71033,Mendapatkan item survival super
71034,Survival tanpa menjatuhkan item apapun
71035,Hot
71036,Baru
71037,Harap masukkan nomor telepon untuk menghubungkan ke akun
71038,Harap masukkan alamat email untuk menghubungkan ke akun
71039,Peraturan
71040,"1. Pemain yang mengikuti event dapat mendapatkan harga promo untuk membeli skin di Toko#r
2. Semua harga skin promo akan kembali ke harga normal setelah event berakhir#r
3. Banyak bonus akan segera hadir. Tunggu kehadirannya."
71041,"Dapatkan 1 shard skin dan 1 hadiah acak di bawah ini: Skin permanen atau 1 kartu trial skin (@1, @2, @3, @4)"
71042,Yakin buka Gift Pack?
71043,Jumlah#c0aaa1a@1#n
71044,(hadiah tambahan #c0aaa1a@1#n)
71045,Satu kali pembelian #c0aaa1a@1 dan dapatkan @2#n
71046,Terjamin
71047,Permanen
71048,Trial
71049,Pakai sekarang
71050,Buka nanti
71051,Silakan dapatkan Tunggangan level rendah terlebih dahulu
71052,@1: sudah dimiliki
71053,Nilai keberuntungan
71054,"Semakin tinggi nilai keberuntungan, semakin besar peluang mendapatkan skin permanen; ketika nilai keberuntungan penuh, kamu pasti akan mendapatkan skin permanen."
72002,[warna=#657476] Waktu Event:[/color] [color=#0aaa1a]Dari Senin sampai Minggu[/color]
72003,Total pembagian minggu ini: [color=#0aaa1a]@1 hari[/color]
75000,@Null@
75001,Hadiah Mingguan Terbatas
75002,Drama Interaksi
75003,Tidak ada data Drama Interaksi
75101,Bergembiralah
75102,Semoga semua keinginan Anda menjadi kenyataan.
75103,Semoga kita selalu bersama.
75104,Perjalanan lancar dan kesehatan yang baik.
75105,"Semoga Anda banyak sukacita, kedamaian, dan umur panjang."
75106,Semoga Anda dicintai sepanjang hidup Anda.
75107,Berbahagialah dan riang selalu
75108,Bergembiralah dan berbahagialah.
75109,"Acara Pembelian Diskon Mini Coin:(1). Waktu Acara: @1-@22. Klaim Paket Merah: Setelah mengetuk tombol ""Klaim"", Anda akan diarahkan ke halaman acara Alipay untuk mengklaim paket merah, dengan nilai maksimal 6 yuan. Paket merah yang Anda terima akan disimpan di akun Alipay Anda.3. Beli Koin Mini: Saat memilih paket Koin Mini untuk dibeli dalam game, paket merah akan secara otomatis dipotong dari pembayaran Anda. Jumlah setelah dikurangi tidak akan menjadi angka negatif. Misalnya, jika Anda menerima paket merah 6 yuan dan kemudian membeli barang 1 yuan, jumlah sebenarnya yang Anda bayarkan akan tetap 0 yuan.4. Aturan Penggunaan Paket Merah: Setelah mengatur Alipay sebagai metode pembayaran di App Store, paket merah dapat berlaku. (5). Acara ini eksklusif untuk App Store. (6). Acara ini mengharuskan akun Alipay diautentikasi dengan nama asli dan pengguna berusia minimal 18 tahun."
75200,
80000,@Null@
80001,@Null@
80002,perjalanan bintang
80003,Miras
80004,Flamas
80005,Horas
80006,Saat ini
80007,pengenalan bintang
80008,"Planet yang indah dengan beragam ekologi dan sumber daya yang kaya; #r#rTingkat Bahaya:#c0aaa1aRendah#n#rPersyaratan Teleporter: #c0a7fefLevel 1#n#r#rSetelah aktifkan tempat kontrol, naik teleporter sekitarnya untuk mulai perjalanan luar angkasa."
80009,"Planet yang panas dan penuh dengan magma karena dekat dengan bintang. ""Makhluk"" yang sangat berbahaya hidup di lingkungan yang keras ini. ""Pedang Api Patah"", salah satunya ""Tiga Benda Suci"", dijaga oleh naga terbang besar di sini. #r#rTingkat Bahaya: #cfa7a0fMedium#n#rPersyaratan Teleporter: #c0a7fefLevel 2#n#rSaran Perjalanan: #cef2d2dIklimnya panas#n, disarankan pakai ransel tahan api.#r#rSebelum pergi ke planet ini, Anda perlu gunakan #c0aaa1a Komponen Meningkat Lvl - A#n untuk tingkatkan teleporter dulu. (dikatakan bahwa bahan sintetisnya dapat ditemukan di pulau langit di Planet Miras.)"
80010,"Satelit alami Planet Miras, Atmosfernya sangat tipis, dan malam gelap sepanjang tahun. #rKekurangan sumber kehidupan di planet ini, tetapi banyak mineral yang lanjutan dan langka dapat ditemukan di sini. #r#rTingkat Bahaya: #cfa7a0fTinggi#n#rPersyaratan Teleporter: #c0a7fefLevel 2#n#rSaran Perjalanan: #cef2d2dKekurangan oksigen#n, disarankan pakai Masker Oksigen.#r#rSebelum pergi ke planet ini, Anda perlu gunakan #c0aaa1a Komponen Meningkat Lvl - A#n untuk tingkatkan teleporter dulu. (dikatakan bahwa bahan sintetisnya dapat ditemukan di pulau langit di Planet Miras.)"
80011,Merancang!
80012,Silakan gunakan teleporter terdekat untuk memulai perjalanan bintang
80013,@1-@2@3stasiun
80014,Pilih tujuan teleportasi
80015,"Lokasi: @1, tinggi@2"
80016,Biaya:
80017,Ganti bintang
80018,Kirim
80019,Stasiun bintang diaktifkan
80020,Silakan pilih tujuan
80021,Pilih situs
80022,"Starlink online, persiapan untuk mentransmisikan"
80023,Tujuan: @1
80024,Hitung mundur: @1
80025,Teleportasi dijeda
80026,Tutup Starlink
80027,Lanjutkan teleportasi
80028,Energi stasiun bintang tidak diaktifkan
80029,"Konsol yang diaktifkan tidak ada, silakan gunakan inti energi untuk mengaktifkan konsol terdekat"
80030,Starlink tidak normal dan teleportasi terganggu
80031,Situs tujuan tidak diaktifkan dan teleportasi gagal
80032,"Level teleporter tidak mencukupi, harap gunakan komponen Upgrade  untuk meng-upgrage teleporter terlebih dahulu"
80033,Kamu telah berhasil tiba di @1
80034,Kamu ditransmisikan oleh Starlink ke lokasi @1 yang tidak diketahui
80035,pembaruan berhasil! Kamu dapat melakukan perjalanan ke lebih banyak bintang di pod teleportasi!
80036,Triangle door
80037,Lokasi tidak diketahui
80038,Tidak diketahui
80039,"Teleporter sedang digunakan, silakan coba lagi nanti"
80040,"Aktivasi berhasil, kamu dapat mulai bepergian di teleporter terdekat ~"
80041,Tindakan ini tidak dapat dilakukan di teleporter
80100,@Null@
80101,Heroes' Stele
80102,"Buah Suci Hutan dari Miras#r
Pedang Pahlawan dari Flamas#r
Mata Batu Kebijaksanaan dari Horas#r
Benda Sakral di sini, Segel dilepaskan, Bayangan Jahat dikembali ke bentuk asli"
80103,Stele of Courage
80104,"Demi sang masyarakat,  Pahlawan melawan si jahat#r
Pedangnya jadi benda sakral, jatuh di tanah penuh api#r
Raksasa bertahan janjinya, menunggu pemulangan pahlawan."
80105,Stele of Wisdom
80106,"Pahlawan menutup portal segitiga, si jahat larikan diri dan hilang.#r
Patung raksasa kuno berdiri di tanah tak bernama, menjada benda sakral kebijaksanaan.#r
Di sekitar Patung Horas, dibimbing batu wolfram, ambar, tembaga Horas, mathanus ungu, memberi tunjukkan kepada patung raksasa kuno."
80107,Mencari Kota Api Kuno
80200,@Null@
80201,"Koordinat: (#ca16b00@1, @2)"
80202,Ketinggian: #ca16b00@1
80203,Hari #ca16b00@1#n
80204,Menempatkan penanda #ca16b00@1/@2
80205,Terlihat oleh pemain lain
80206,Pemain lain dapat melihat lokasi Anda di peta
80207,Pemain lain tidak dapat melihat lokasi Anda di peta
80208,penanda
80209,Tambahkan penanda
80210,Nama
80211,Gua
80212,bahan
80213,Material
80214,Tanaman
80215,Bijih
80216,Tempat tidur
80217,Rumah
80218,Pola
80219,Melacak
80220,Menghapus
80221,Batalkan pelacakan
80222,oke
80223,titik respawn
80224,Poin terakhir yang dikalahkan
80225,Stasiun bintang yang diaktifkan
80226,Penanda Horas
80227,Bos
80228,Pintu gerbang
80229,Pedang Api Patah
80230,Lokasi pemain
80231,Bagaimana cara menambahkan penanda?
80232,Klik area kosong mana pun untuk memunculkan halaman penanda. Anda dapat mengatur pola dan nama penanda.
80233,Anda telah mencapai batas penanda. Hapus penanda lain untuk menambahkan penanda lainnya.
80234,Titik yang ditandai @1/@2
80235,Peta 3D
80236,"Titik bangkit awal, klik ""coba lagi"" akan membangkitkan kamu ke titik bangkit ini. Dapat mengubah titik bangkit dengan patung batu."
80237,Lokasi Terkalahkan
80238,"Stasiun bintang aktif, bisa menjelajah ke bintang lain melalui stasiun bintang."
80239,Boss
80240,"Ada makhluk berbahaya di sini, menjauhlah jika tidak cukup kuat."
80241,"Portal ajaib, dapat teleport ke lokasi yang diaturkan."
80242,Pedang Patah Api
80243,"Simbol peringatan kerjasama jangka panjang antara penduduk kuno dan naga hitam. Setelah kemenangan Pertempuran ""Invasi Void"", salah satu dari tiga kunci rahasia,  yang telah memberi seal kepada Void Phantom, telah disimpan dalamnya."
80244,Hilangnya Kristal
80245,Barang yang Anda jatuhkan akan disimpan di Kristal Hilang.
80300,
80301,"Ada monster di dekatnya, tidak bisa tidur!"
80302,Sudut Bebas
80303,Menyusun item
80304,Physical Defense
80305,Elemen Defense
80306,Bonus Kecepatan Gerakan
80307,Kecepatan Jalan
80308,Kecepatan Selinap
80309,Kecepatan Lari
80310,Kecepatan Berenang
80311,Kecepatan Reklamasi
80312,HP
80313,Stamina
80314,tameng
80315,Tenaga
80316,Oksigen
80317,Celesthium
80318,Kenderaan
80319,Makanan
80320,Senjata
80321,Kreasi
80322,Cara Dapatkannya
80323,Atribut
80324,Bahan Peleburan
80325,Serangan
80326,Suhu
80327,Pertahanan Suhu Rendah
80328,Pertahanan Suhu Tinggi
85000,@Null@
85001,@Null@
85002,Tawarkan bintang*1
85003,Meninggalkan
85004,Poin respawn berhasil disimpan
85005,Jumlah bintang tidak mencukupi
85006,Patung misterius
85007,"Lokasi rumah telah disimpan, tidak perlu diaktifkannya lagi."
85010,Konsol Stasiun Bintang
85011,"Bip ... bip ... halo petualang, ini Tempat Kontrol Stasiun Bintang.
kamu dapat memilih layanan yang diinginkan di menu di sebelah kanan."
85012,Periksa kondisi peralatan
85013,Rekam lokasi rumah
85014,Baca Panduan Perjalanan Planet
85015,"Konsol keadaan saat ini——————————@1
Jumlah teleporter yang terhubung saat ini adalah ——————@2
Fungsi penandaan lokasi peta—————————@3"
85016,Diaktifkan
85017,Tidak aktif
85018,Nyalakan
85019,Matikan
85020,@1Fungsi penandaan lokasi peta
85021,Kembali ke menu utama
85022,"Bip...! Fungsi penanda peta sudah @1!
Status penandaan stasiun bintang telah diperbarui di minimap kamu.
Catatan: Hingga sepuluh stasiun bintang dapat ditandai di minimap."
85023,Bip ... bip ...! Hanya habiskan 1 bintang untuk rekam lokasi rumah dalam stasiun.
85024,[Habiskan Bintang*1] merekam lokasi rumah
85025,Bibu...! Terima kasih atas bintang yang anda berikan. Lokasi rumah telah berhasil terekam di stasiun ini!
85026,Siarkan informasi lokasi stasiun bintang
85027,"Saya di Star Station@1, koordinat (@2) tinggi@3"
85030,Patung Respawn
85031,"""Tawarkan aku bintang-bintang, dan kekuatan cipta akan memandu jalanmu pulang."" ---Saat aku menyentuh patung itu, sebuah suara bergema di pikiranku."
85032,"""Apakah anda punya lebihan bintang? aku akan menukar kekuatan ku denganmu.""
  ---Saat aku menyentuh patung itu, suara Naga Hitam Kuno bergema dalam pikiranku."
85033,"""Apakah anda punya lebihan bintang? aku akan menukar kekuatan ku denganmu.""
  ---Saat aku menyentuh patung itu, suara Naga Hitam Kuno bergema dalam pikiranku."
85034,"""Apakah anda punya lebihan bintang? aku akan menukar kekuatan ku denganmu.""
  ---Saat aku menyentuh patung itu, suara Naga Hitam Kuno bergema dalam pikiranku."
85035,""" Tawarkan aku bintang, dan semoga kekuatan penciptaan membimbingmu selamanya. ""
  --- Ketika saya menyentuh patung itu, saya merasakan kekuatan Raksasa."
85036,Tawarkan bintang
85037,Biarkan aku berpikir lagi
85038,"Setelah mempersembahkan bintang-bintang, kamu merasakan hubungan dengan patung itu, dan suara di pikiranmu perlahan lahan menghilang...
Di masa depan, petualanganmu akan dimulai kembali dari lokasi patung ini."
85039,Pergi
85500,@Null@
85600,@Null@
85601,Kalahkan Void Phantom - Haste
85602,Altar Volcano
85603,"Void Phantom sangat lemah sekarang, cepat kalahkannya!"
85604,Kejar Void Phantom yang melarikan diri
85605,Dataran Vulkanik
85606,"Void Phantom terluka dan melarikan diri, dia ingin bersembunyi lagi demi mendapatkan kembali kekuatan, cepat manfaatkan ini dan kejar!"
85607,Siapa yang berani mengganggu rencanaku!
85608,Untuk saat ini... Mundur...
85609,Menyerahlah! penantang! Saya tidak akan pergi!
85610,"Semua yang nyata atau maya adalah Kekuatan Void! Tuan Api, patuhi aku!"
85611,"Semua yang nyata atau maya adalah Kekuatan Void! Patung kuno, patuhi aku!"
85612,Buset...Rencanaku...sudah gagal? ... namun kekuatan void pasti akan kembli semua...wkwkwk
85613,Kalahkan Void Phantom - Power
85614,Dataran Vulkanik
85615,"Void Phantom coba menyelinap di bawah tanah, hisap energi planet dan kembali semua. Cepat hentikan dia!"
85616,"Beri aku energimu, penantang"
85617,Berkan aku Kekuatan Cipta! Pengikutku!
86000,@Null@
86001,Tempat pakan penuh!
86002,Hanya isi dengan pakan yang sesuai
86003,Palung pakan hanya dapat diisi dengan pakan rumput atau pakan daging
86004,"Miras benar-benar planet yang kaya, kamu bisa datang ke planetku jika kalau punya kesempatan"
86005,Datarapung
86006,"Kekuatan cahaya terlalu kuat, dan tubuh manusia tidak dapat menahan terlalu banyak kekuatan cahaya dalam waktu singkat."
86007,Festival Mall
86008,Festival Mall #c0aba1d (@1-@2 Waktu buka terbatas) #n
86009,Bagaimana cara mendapatkan bola bunga Festival?
86010,"·Dalam petualangan, temukan #c0aba1d Lantern Riddle Bird #n, tebak teka-tekinya, dan dapatkan bola bunga meriah #r#r·makan #c0aba1d Festive Mooncake #n, ada peluang tertentu untuk mendapatkan bola bunga meriah #r#r ·Nyalakan #c0aba1d Festive Lantern #n Nonaktifkan acara Gerhana Bulan, dapatkan bola bunga meriah"
86011,Bola bunga meriah
86012,"Tengu akan melahap bulan malam ini, gunakan lentera untuk mengusirnya!"
86013,"Berhasil menakuti Tengu dengan lentera meriah, Anda menerima hadiah dari dewa bulan"
86014,"Tengu berhasil memakan bulan, kamu menghabiskan malam yang gelap"
86015,Lantern Riddle Bird dengan senang hati pergi dan meninggalkan bola bunga yang meriah
86016,Beberapa teman menebak teka-teki lentera
86017,The Lantern Riddle Bird berubah menjadi awan asap dan pergi
86018,Hai! Seekor Berli mengusir burung Anda menunggu Anda.
86019,"Terkena gerhana bulan tengu, untuk sementara tidak bisa tidur"
86020,"Hush hush, temanmu menjawab pertanyaan, jangan ganggu dia."
86021,Bangun
86022,Hahaha...apa yang kamu mau beli?
86023,"Hehe..Marilah lihat, pasti harga murah!"
86024,Bentuk Persegi
86025,Pojok Bundar
86026,Sudut Kanan
86027,Anonim
86028,Memancing di tepi laut selalu menenangkan hati orang. Maka memancing dengan perahu mempunyai perasaan yang berbeda.
86029,"Semuanya adalah perabot yang terbuat dari bahan bagus, kamu ingin membeli apa?"
86030,"Semuanya ada di sini. Lihatlah sendiri, jangan mengganggu aku!"
86031,Waspadalah terhadap pakis bergerigi!
86032,#c0aba1dPakaian Selam #nbisa kebal terhadap tekanan air dan mengurangi konsumsi oksigen~
86033,Hati-hati dengan kelapa yang jatuh!
86034,Apakah Anda yakin keluar dari tutorial?
86035,(Rusak)
86036,Senjata/alat saat ini rusak dan tidak dapat digunakan untuk skill. Tolong perbaiki!
86038,Dakwa
86039,@self kehilangan kesadaran dalam cuaca dingin ...
86040,@self telah membeku selama pertempuran.
86041,@self terbakar dalam suhu tinggi.
86042,Klik kanan: Bentuk Bola Salju. Klik kiri: Isi daya. Spasi: Lompat/Lepaskan
86043,Kunci Minimap
86044,Pop-up Undangan Ruang
86045,Izinkan teman melacak
86046,Kecepatan Bingkai Tampilan
86047,Gelembung Obrolan
86048,Streak Timer
86049,"Karena dampak dari #rkekuatan misterius, #rmemilih [Kembali] membutuhkan #rpeningkatan bintang sebesar #r (#c0aaa1a bintang × @1#n). #rAkan kembali normal #rsetelah timer berakhir."
86050,Hapus
86051,"Menghapus timer saat ini membutuhkan #c0aaa1a bintang × @1#n untuk dikonsumsi, lanjutkan?"
86052,Mode:
86053,Sulit:
86054,Mudah
86055,Biasa saja.
86056,Apakah kamu sering mengalami terlalu banyak kematian? Apakah kamu ingin menurunkan tingkat kesulitan menjadi [Mudah]? Kamu dapat mengubah tingkat kesulitan kapan saja di dalam [Pengaturan Peta].
86057,Topengbotol yang hilang telah dihancurkan oleh [@1].
86058,Kesulitan berhasil diubah dengan sukses.
86059,Kesulitan yang Lebih Rendah
86060,Tingkatkan Kesulitan
86061,"Setelah beralih ke [Tingkat Kesulitan Normal], kesulitan dalam permainan akan sedikit meningkat, memengaruhi kekuatan monster dan biaya Stamina saja. Lanjutkan?"
