ID,描述
70655,توجه إلى الصفحة الرئيسية - حقيبة ظهر الحيوانات الأليفة للعرض
70656,معجزة Mini
70657,عرض لمدة محدودة
70658,صندوق سحب الحظ
70659,كيفية اللعب
70660,بعد الانتعاش
70661,استمر في التحدي
70662,دخول مجاني
70663,ابدأ التحدي
70664,القيام به الآن
70665,@ 1 مراحل أخرى للمكافآت!
70666,وجه الفتاة! واجه قرد صغير!
70667,التخلي عن المكافآت
70668,العب معه قليلا
70669,اعطها فاصوليا Mini
70670,متبقي
70671,مرات
70672,كان القرد الصغير سعيدا جدا وعاد كل المكافآت!
70673,وتعطيك مكافأة إضافية
70674,جمع المكافآت والمتابعة
70675,رائع! انها نعمة إيفا!
70676,يمكن استخدامه لمقاومة القرد الصغير في المستوى التالي ~
70677,استمر في التحدي
70678,وقد أثار تأثير نعمة إيفا!
70679,تساعدك على قيادة القرد الصغير
70680,ترك المكافأة
70681,جمع المكافآت والمتابعة
70682,هل أنت متأكد من أنك تريد الخروج؟
70683,و أيضا
70684,أغلقها إلى صندوق رسم مكافأة محظوظ!
70685,خذ المكافأة والمغادرة
70686,استمر في التحدي
70687,كان القرد الصغير سعيدا جدا وأعاد كل المكافآت!
70688,وأعطاك مكافأة إضافية
70689,استلام المكافآت والمتابعة
70690,قرد صغير خطف كل المكافآت
70691,العب مرة أخرى
70692,تهانينا!
70693,فتح بنجاح جميع صناديق رسم المحظوظ!
70694,كسب المكافآت
70695,مرة أخرى
70696,ليس لديك القدرة على التحمل غير الكافي للمشاركة في حدث Lucky Draw Box. انقر فوق الزر أدناه لمشاهدة الإعلان واحصل على فرصة دخول مجانية!
70697,القدرة على التحمل غير كافية
70698,إدخال مجاني (@1 / @2)
70699,محظوظ برسم مربع
70700,يمكنك الحصول على المكافآت أو النعم بعد الافتتاح
70701,حذر!
70702,سيظهر قرد صغير في صندوق السحب المحظوظ
70703,سوف يسلب كل المكافآت الخاصة بك!
70704,مطاردة بعيدا القرد الصغير
70705,يمكنك الحفاظ على جميع المكافآت ~
70706,المعامل خاطئ
70707,التوقيع خاطئ
70708,خطأ في النظام
70709,العملية خاطئة
70710,لايوجد بيانات
70711,خطأ في التكوين
70712,فشل في إضافة عنصر
70713,المصادقة فشلت
70714,لا تكفي العناصر
70715,أوقات غير كافية
70716,القدرة على التحمل غير كافية
70717,وصلت إلى المستوى النهائي
70718,يجب عليك إطعام الموز إلى قرد صغير لتخطي المستوى ~
70719,لا يوجد لديك مرات انتعاش
70720,القدرة على التحمل ممتلئ
70721,ليس في النطاق الزمني
70722,الحدث محظوظ في صندوق السحب يزيد من القدرة على التحمل بنسبة 1 نقطة
70723,العملية متكررة للغاية، يرجى المحاولة مرة أخرى لاحقا
70724,الطلب منتهي المدة
70725,مكافأة مملوكة بالفعل
70726,وصل عدد المشتريات إلى الحد الأقصى
70727,المستوى الحالي هو مستوى مكافأة، لذلك لن تواجه القرد الصغير!
70728,مفاجأة الحصري
70729,#c90205D تحديث الوقت: #n#cffe3dd@1#n
70730,مشاهدة الإعلانات
70731,الاستيلاء على واحد
70732,اقبض على عشرة
70733,أنفق@1.
70734,1@ او 2@
70735,1 أو 10 ورقة
70736,عدم كفاية توازن الحساب، فشل شراء حزمة الهدايا
70737,فشل في شراء حزمة هدية
70738,عرض خاص العد التنازلي:
70739,"1. لدى المغامرين الفرصة لتشغيل حزمة هدية مفاجئة عندما يكملون إجراءات اللعبة المختلفة؛
2. لا يمكن شراء كل حزمة هدية حدث مشغول مرة واحدة فقط، وتختفي حزمة الهدايا بعد اكتمال عملية الشراء؛
3. كل حزمة هدية مفاجأة لديها مؤقت منفصل العد التنازلي. بعد العد التنازلي، تختفي حزمة الهدايا. لا تفوتها، كل مغامر!"
70740,مكافأة معاينة
70741,سحب1 مرة
70742,سحب ل 10 مرات
70743,تم تحديث تقدم المجموعة!
70744,اختر المطية
70745,تقدم الجمع
70746,وقت الاتصال
70747,شراء كوبونات الأحداث
70748,هدايا النشطة النارية X
70749,احصل على مطية
70750,يرجى الحصول @1 أولا
70751,العناصر مقفلة
70752,افتح الآن
70753,القيام بالدمج فورا
70754,يمكن الحصول على الدعائم فتح في آلة سحب بطاقة الجبل. (الترفيه المناسب والاستهلاك الرشيد)
70755,نجح الفتح
70756,المعامل خاطئ
70757,صعوبة في الحصول على المعامل
70758,صلاحية عضويتك طويلة بما فيه الكفاية. لا تضيع أموالك ...
70759,فشل الاستهلاك
70760,فشل إضافة تاريخ انتهاء الصلاحية
70761,لم نستطيع ايجاد معالج البيانات المطابق
70762,لم نجد المسئول عن هذه الأذونات
70763,مميزات مجهولة
70764,لا تملك كوبونات إعلانات
70765,@Null@
70766,فشل إنشاء طلب
70767,اطلب تكرار الاتصال
70768,فشل حفظ الطلب
70769,فشل حذف كرد التجربة
70770,لم تتمكن من الدخول إلى المجموعة، لأنك عضو في المجموعة بالفعل
70771,خطأ في الاتصال بالشبكة، يرجى المحاولة مجددا
70772,مكانة محترمة
70773,الاسم المستعار الأحمر
70774,أيقونة العضو
70775,الأصدقاء مثبتون
70776,بشرة حصرية
70777,إطار الصورة الرمزية المخصص
70778,فقاعة دردشة مخصصة
70779,وجه العضو
70780,بشرة حصرية
70781,"تعليمات العضوية المصغرة:  1. خلال فترة العضوية المصغرة، يمكنك الاستمتاع بالخدمات التالية: حالة محترمة: (1) شارة العضوية (2) الأصدقاء مثبتون (تثبيت بعض الأصدقاء في أعلى قائمة أصدقائك) (3) بث دخول بارد جلود حصرية: (1) إطار الصورة الرمزية الفريد (عرض واستخدام في ميزة إطار الصورة الرمزية) (2) فقاعات دردشة فريدة (عرض واستخدام في واجهة الدردشة) (3) وجوه حصرية للأعضاء (عرض واستخدام في واجهة الدردشة) (4) الجلد الحصري - ""كانغ هونغ"" (عرض واستخدام في المتجر - قسم الجلد)    (5) الجلد الحصري - ""يون يان"" (عرض واستخدام في المتجر - قسم الجلد) امتيازات وظيفية حصرية (1) 50 فتحة مستودع إضافية (2) 5 فتحات جلد مخصصة إضافية (3) التصويت لركل اللاعبين في غرف الخادم (4) تخفيض بنسبة 10٪ في وقت نضج ثمار الحديقة (5) مظهر مضمون للفاكهة الذهبية كل 48 ساعة في حديقتك  2. حساب مدة العضوية: يتم حسابها من يوم الاشتراك ، بناء على الأيام الطبيعية كدورة الفوترة.  3. التسعير والمدة 1 شهر: 99 عملة صغيرة ، يضيف 31 يوما من الصلاحية فور الشراء.      3 أشهر: 297 عملة صغيرة ، تضيف 93 يوما من الصلاحية فور الشراء.      6 أشهر: 594 عملة صغيرة ، تضيف 186 يوما من الصلاحية فور الشراء.      12 شهرا: 1188 عملة صغيرة ، تضيف 372 يوما من الصلاحية فور الشراء.  4. عندما تكون فترة صلاحية العضوية أقل من أو تساوي 365 يوما ، يمكنك اختيار تجديد عضويتك."
70782,العضوية المصغرة
70783,عضو
70784,أنت لست عضوا مصغرا بعد. يرجى الذهاب للاشتراك.
70785,العضوية صالحة حتى
70786,جدد الآن
70787,اشتري الآن
70788,أنت لست عضوا مصغرا بعد.
70789,إطار الصورة الرمزية مقفل
70790,الجلد مغلق
70791,هذا الحدث لم يبدأ بعد
70792,@1 day
70793,المتبقية: @1 ساعة
70794,المتبقي: @1 دقيقة
70795,المتبقي: @1 ثانية
70796,هذا الحدث قد انتهى
70797,لم يبدأ الحدث بعد ، يرجى الانتباه إلى وقت افتتاح الحدث.
70798,انتهى الحدث ، يرجى الانتباه إلى وقت افتتاح الحدث.
70799,الوقت المتبقي لهذا الحدث:
70800,ضاعف عنصر المكافأة الأول بعد استلام البركة
70801,رائع! إنها نعمة مزدوجة من Dudu Bo Bo!
70802,انتهى هذا الموسم ، يرجى إعادة تشغيل الموسم الجديد بعد الحصول على المكافأة
70803,الإصدار منخفض جدًا ، يرجى استخدام الإصدار الجديد لتجربته.
70804,وقت الحدث:@1/@2 -@3/@4
70805,المطالبة العادية
70806,مشاهدة الإعلانات
70807,توقيت:@1
70808,بعد المطالبة ، سيتم تجميع الدخل التراكمي مرة أخرى. تذكر أن تعود إلى متجر المكافآت غدا!
70809,نقاط ميني خارج الإنترنت محجوزة
70810,نقاط ميني خارج الإنترنت محجوزة
70811,نقاط ميني خارج الإنترنت محجوزة
70812,نقاط ميني خارج الإنترنت محجوزة
70813,نقاط ميني خارج الإنترنت محجوزة
70814,نقاط ميني خارج الإنترنت محجوزة
70815,لاكي بلوك محجوز
70816,لاكي بلوك محجوز
70817,لاكي بلوك محجوز
70818,لاكي بلوك محجوز
70819,لاكي بلوك محجوز
70820,لاكي بلوك محجوز
70821,متاح خلال فترة العضوية
70822,تم استخدام البطاقة التجريبية بنجاح
70823,تم الوصول إلى حد استخدام البطاقة التجريبية للعضوية.
70824,عضويتك على وشك الانتهاء ، تذكر تجديدها!
70825,تتطلب الوجوه الحصرية للأعضاء عضوية مصغرة
70826,شرح القواعد
70827,دفع ميني كوين
70828,دفع الرنمينبي
70829,@ 1 <حجم الخط='26'>أشهر</الخط>
70830,ستنتهي صلاحية عضويتك في @1. بعد التجديد ، سيتم تمديد الصلاحية.
70831,لإلغاء قفل هذا العنصر ، لا يزال #c0aaa1a@1×@2#nare مطلوبا. يمكنك استبدالها ب #cfa7a0fMini Beans#n أو #cfa7a0fMini Points#n.
70832,الامتياز الكبير
70833,طلب/إرسال
70834,النصائح
70835,تهانينا على أن تصبح عضوا مصغرا! هل ترغب في استخدام مزايا الأعضاء التالية ذات الصلة تلقائيا؟\n\n1. إطار الصورة الرمزية الحصري للعضو.\n2. فقاعة دردشة مخصصة للعضو.\n3. بشرة حصرية للأعضاء.
70836,￥
70837,احصل على @1 عملات صغيرة إضافية كمكافأة
70838,خصم
70839,تم إرسال العضوية المصغرة إلى @1 عبر البريد. قد يكون هناك تأخير في البريد. يمكنك تذكير صديقك بالتحقق من ذلك بعد تسجيل الدخول مرة أخرى.
70840,طلب عضو
70841,ستكون النجم الأكثر إبهارا في Mini World.
70842,آمل أن تعجبك هديتي.
70843,كن سعيدا إلى الأبد!
70844,أود@1 كهدية عيد ميلادي!
70845,من فضلك أرسل لي@1 كهدية!
70846,أنا حقا أحب@1 ، آمل أن تتمكن من مساعدتي في تحقيق هذه الرغبة.
70847,صديقي العزيز ، هل يمكنك أن ترسل لي@1؟
70848,الإخطار بطلب العضو المرفوض
70849,عذرا، تم رفض طلبك إلى @1 ل @2. لماذا لا تحاول أن تسأل شخصا آخر؟
70850,#r (بعد المطالبة ، يرجى الانتقال إلى المستودع الخاص بك للتحقق منه واستخدامه.)
70851,لقد أرسلت بالفعل @1 إلى صديقك ، من فضلك لا تعطيه مرة أخرى.
70852,يمكن توسيع سعة المستودع عن طريق الشراء باستخدام Mini Coins أو عن طريق الاشتراك في العضوية.  سعة المستودع الافتراضية الحالية: فتحات #c0aaa1a@1#n. سعة المستودع غير مقفلة عن طريق الشراء: فتحات #c0aaa1a@2#n. سعة المستودع الحصري للأعضاء: فتحات#cD13B3B@3#n.
70853,وصف سعة المستودع
70854,وصلت سعة المستودع الخاص بك إلى الحد الأقصى ولا يمكن توسيعها.
70855,وصف فتحة الجلد المخصصة
70856,يمكن توسيع عدد فتحات الجلد المخصصة عن طريق إلغاء القفل باستخدام Mini Beans/Mini Coins أو عن طريق الاشتراك في العضوية.فتحات   السطح الافتراضية الحالية: فتحات #c0aaa1a@1#n.Skin غير مقفلة عن طريق الشراء: فتحات #c0aaa1a@2#n. فتحات الجلد الحصرية للأعضاء: فتحات #cD13B3B@3#n.
70857,اشترك في العضوية
70858,شراء فتحات الجلد
70859,انتهت صلاحية عضويتك ويجب تجديدها قبل استخدامها.
70860,وصل عدد فتحات الجلد إلى الحد الأقصى ولا يمكن توسيعه.
70861,سيكلف#c0aaa1a@1×@2#n لشراء فتحات مستودع#cfa7a0f@3#n ، يرجى تأكيد ذلك.#r
70862,سعة المستودع الحالية: فتحات#c0aaa1a@1#n. سعة المستودع بعد الشراء: فتحات #c0aaa1a@2#n.
70863,التغييرات في سعة المستودع#cfa7a0fMy#n:
70871,التغييرات في فتحات الجلد #cfa7a0fMy#n:
70872,فتحات الجلد الحالية: فتحات#c0aaa1a@1#n. فتحات الجلد بعد الشراء: فتحات #c0aaa1a@2#n.
70873,شراء فتحات المستودعات
70874,VIP غير صالح
70875,ميزة ركل اللاعبين في حالة تهدئة
70876,تم الوصول إلى أقصى محاولات ركل اللاعبين
70877,اشتر للحصول على باقة العضوية المميزة [color=#ef2d2d][/color] و[color=#ef2d2d]4GB بيانات حصرية/شهر[/color].
70878,اشتراك 25 يوان صيني
70879,الاشتراك الشهري
70880,وصول الأعضاء إلى فوترة مشغل شبكة الجوال محجوز
70881,المدة المتبقية من الحزمة التي اشتريتها طويلة بالفعل بما يكفي. غير قادر على شرائه مرة أخرى.
70882,الصلاحية المتبقية
70883,#rRemaining الصلاحية: #c0ABA1D@1#n
70884,لديك قسيمة Skin ستنتهي صلاحيتها قريبا ، من فضلك لا تضيعها.
70885,التوجه إلى صفحة الناقل للدفع ...
70886,تم الاشتراك بنجاح ، يرجى التحقق من بريدك للمطالبة به.
70887,هل واجهت مشكلة في اشتراكك؟
70888,اكتتاب
70889,1. اشترك في باقة العضوية المصغرة ذات القيمة الفائقة مقابل 25 يوان صيني في رصيد الهاتف المحمول. أثناء الاشتراك، ستتلقى بطاقة شهرية للعضوية المصغرة (31 يوما)، وعملات Mini Coinsx200، وEvent Ticketx1، وحزمة مبهجة، وإطار Avatar حصري من China Unicom (30 يوما)، و4 جيجابايت من حركة البيانات الحصرية ل Mini World كل شهر.2. بعد الاشتراك الناجح ، سيتم إصدار 200 عملة صغيرة مباشرة إلى حساب Mini الخاص بك. سيتم إرسال المكافآت المتبقية إليك عبر البريد. يرجى التحقق من صندوق البريد الخاص بك.3. حاليا ، هذا الاشتراك متاح فقط للمستخدمين الذين لديهم أرقام هواتف محمولة China Unicom. لمزيد من التفاصيل، يرجى الاتصال على 10010.
70900,إرسال الحزمة الحمراء
70901,الرجاء تحديد نوع الحزمة الحمراء
70902,حزمة حمراء نعمة
70903,ابحث عن الحظ ، وقد تكون رحلتك الصغيرة سلسة.
70904,في مهب الريح والمطر ، ميني في انتظارك.
70905,حظا سعيدا يبقى دائما ، والثروة والحب تأتي في طريقك.
70906,سنة جديدة سعيدة للجميع!
70907,[اسم الصديق]
70908,"عيد مولد سعيد, @1"
70909,"سنة جديدة سعيدة, @1"
70910,إرسال الحزمة الحمراء
70911,انقر لتحديد صديق
70912,فهمت!
70913,واه
70914,اختفت الحزمة الحمراء
70915,اختر صديق
70916,لا أصدقاء حتى الآن ، يرجى اختيار نعمة أخرى.
70917,يرجى الانتظار لحظة ، يرسل المستخدمون الآخرون حزما حمراء الآن.
70918,1. يمكن لجميع المستخدمين إرسال حزم حمراء إلى مستخدمين آخرين في الغرفة.2. تحتوي كل حزمة حمراء على مبلغ عشوائي من المال بناء على الرقم المحدد ، والذي يمكن عرضه في واجهة اختيار الحزمة الحمراء.3. يمكن تحديد بركات الحزمة الحمراء لأصدقاء معينين ، لكن الحزمة الحمراء لا تزال متاحة لجميع المستخدمين للاستيلاء عليها.4. يتم إصدار المكافآت التي يتم الحصول عليها من الحصول على الحزم الحمراء مباشرة إلى حسابك ولا تتطلب المطالبة بها يدويا.5. سيتم إرجاع أي مكافآت متبقية في الحزمة الحمراء مباشرة إلى المرسل. يمكنك التحقق من تفاصيل الإرجاع في رسائل النظام.6. لا يمكن استخدام العملات المعدنية الصغيرة التي تم الحصول عليها من الاستيلاء على الحزم الحمراء للإهداء أو إرسال الحزم الحمراء أو وظائف أخرى.7. لا يمكن استخدام العملات الصغيرة التي تم الحصول عليها من هدايا النظام أو بيع المقتنيات أو المطالبة بالحزم الحمراء لإرسال الحزم الحمراء.
70919,@ 1 أمسك@2@3
70920,لقد وصلت إلى الحد الأقصى للاستيلاء على الحزم الحمراء. يرجى المحاولة مرة أخرى غدا.
70921,لقد أرسلت الكثير من الحزم الحمراء اليوم. دعونا نستمر غدا.
70922,اختفت الحزمة الحمراء
70923,انتهت صلاحية الحزمة الحمراء الحالية.
70924,فتح الحزمة الحمراء ...
70925,حزمة حمراء محظوظة
70926,مكافأة موقوتة
70927,التوزيع المتساوي
70928,حزمة الحظ
70929,مستقبل واعد
70930,في الغرفة
70931,عملاتك المصغرة غير كافية. قم بالتعبئة لمتابعة إرسال الحزم الحمراء. (لا يمكن استخدام العملات المعدنية الصغيرة المستلمة من النظام أو الحزم الحمراء لإرسال حزم حمراء.)
70932,حزمة حمراء من@1
70933,@ 1 حزم حمراء
70934,وصف الحزمة الحمراء
70935,تم الإرسال بنجاح
70936,فشلت العملية. يرجى إعادة المحاولة لاحقا.
70937,ثروة لا نهاية لها
70938,رئيس مرتفع
70939,طفرة من التقدم
70940,كل الأشياء الجيدة تتحقق في عام 2023
70941,أتمنى لكم الثروة والبركات
70942,قمة النجاح
70951,إرسال الهدايا
70952,خال
70953,مشاهدة الإعلانات
70954,x@1
70955,ميني كوين x@1
70956,ميني بين x@1
70957,ارسل
70958,سحر الوصف
70959,بعد تلقي هدايا الصداقة ، يمكن أن يزيد سحرك. الهدايا المختلفة تتوافق مع قيم السحر المختلفة.
70960,سحر اللاعب @1
70961,سحر الحالي:@1
70962,أنت مدهش! هنا زهرة صغيرة بالنسبة لك.
70963,أتمنى لكم سنة جديدة آمنة ومزدهرة!
70964,أمسك شاي الحليب في راحة يدي.
70965,عرض التأثير
70966,لقد أرسلت #c0aaa1a@2 * 「@3 」 #n إلى #c0a7fef「@1」 #n ، الصداقة #c0aaa1a +@4#n.
70967,#c0a7fef「@1」#n يرسل لك #c0aaa1a@2*「@3」#n، الصداقة #c0aaa1a+@4#n، سحر #c0aaa1a+@5#n.
70968,إرجاع الهدايا
70969,لقد وصلت إلى الحد اليومي لزيادة صداقتك مع 「@1」. إرسال هدية في هذا الوقت لن يزيد من الصداقة بينكما. هل أنت متأكد من الاستمرار في إرسال الهدية؟
70970,استمر في الإرسال
70971,إلغاء الأمر
70972,لقد تلقيت #c0aaa1a「@2」#n x@1.
70973,#c0aaa1a「@1」#n يرسل لك #c0aaa1a@2*「@3」#n، سحر #c0aaa1a+@4#n، الصداقة #c0aaa1a+@5#n. يمكنك عرض تفاصيل الهدية على صفحة الدردشة.
70974,لقد تلقيت هدية صداقة من #c0a7fef「@1」#n. يرجى الترقية إلى الإصدار 1.23.0 أو أعلى لمشاهدته.
70975,هدية الصداقة
70976,1. إرسال هدايا الصداقة يمكن أن يزيد من الصداقة بين شخصين. يمكن للمستخدم الذي يتلقى الهدية أيضا تجميع السحر.2. سيعرض ملف تعريف المستخدم سحره وهدايا الصداقة التي تلقاها.
70977,الصداقة@1
70978,إرسال الهدايا
70979,الصداقة +@1 بعد الاستخدام
70980,وصلت كمية الحزمة الحمراء المرسلة لهذا الشهر إلى الحد الأقصى
70981,ادعى اللاعب الحد الأقصى لمقدار الحزم الحمراء لهذا الشهر
70982,بقشيش
70983,صداقة غير كافية ، يرجى زيادتها والعودة لاحقا.
70984,لقد أرسلت@2 *@3 إلى@1
70985,حدد الحزمة الحمراء
70986,حدد الحزمة الحمراء ل @1
70987,تم إصدار @2*@3 الذي أرسله لك @1 إلى حسابك. يرجى التحقق من ذلك.
70988,تم إرسال الحزمة الحمراء بنجاح
70989,لا يمكن إرسال حزم حمراء في الوقت الحالي. يرجى إعادة المحاولة لاحقا.
70990,امسح رمز الاستجابة السريعة ضوئيا وأرسل عملات صغيرة@1@2.
70991,لم يتم تسجيلك لفترة كافية لاستخدام ميزة الحزمة الحمراء.
70992,@ 1 أرسل لك@2 *@3
70993,فقط أنت
70994,ثروة معك
70995,ممتنون لجناحنا
70996,الخميس المجنون
70997,غني ومتعمد
70998,الأمان والفرح
70999,رحلة سلسة
71000,صحة جيدة
71001,شارك واربح المكافآت الكبرى مفاجآت كثيرة بانتظارك
71002,#n #c0aaa1af تعيد التعيين كل يوم اثنين#n #c657476 فترة الحدث
71003,إجمالي الأسهم هذا الأسبوع: #c0aaa1a@1 يوم (أيام) #n
71004,شارك مع الأصدقاء واحصل على مكافأة يومية
71005,1. يتم إعادة تعيين الحدث في نهاية كل أسبوع: إعادة التعيين يوم الاثنين #r 2. ستتم إضافة حصتك الأولى يوميًا إلى عدد المشاركة اليومية ، بمجرد وصولها إلى الأعداد المطلوبة ، ستفتح المكافآت ذات الصلة. سيتم إعادة تعيين التقدم كل يوم اثنين. #r 3. احصل على 7 حصص يومية للأسبوع لفتح المكافأة النهائية.
71006,أول مشاركة
71007,اشعارات
71008,@Null@
71009,@Null@
71010,@Null@
71011,@Null@
71012,@Null@
71013,@Null@
71014,مكافأة المبتدئين
71015,خصومات لفترات محددة
71016,هدايا شائعة
71017,"ملابس كلاسيكية, عوض لفترة محددة"
71018,المنفعة صالحة لمدة 9 أيام للاعبين الذين ينشئون حسابات جديدة
71019,تزايد شعبية ، خصومات حصرية
71020,المنفعة: صالحة لمدة 9 أيام للاعبين الذين ينشئون حسابات جديدة
71021,(العد التنازلي للحدث: #c03fea@1#n)
71022,ملابس كلاسيكية ، عرض لفترة محدودة
71023,المنافع: صالحة خلال فترة الحدث
71024,شعبية المطية: عروض حصرية
71025,المنافع: صالحة خلال فترة الحدث
71026,الجائزة الكبرى
71027,1 يوم
71028,3 ايام متراكمة
71029,5 أيام متراكمة
71030,7 أيام متراكمة
71031,1@المطية@2 انتهت صلاحيتها ، تم حذفه
71032,مشاهدة الإعلانات المجانية للتنشيط
71033,احصل على عناصر بقاء رائعة
71034,استمر في الاستكشاف دون إسقاط أي عناصر
71035,حار
71036,جديد
71037,الرجاء إدخال رقم الهاتف المحمول المرتبط بالحساب
71038,الرجاء إدخال عنوان البريد الإلكتروني المرتبط بالحساب
71039,تعريف القواعد
71040,1. بالنسبة للاعبين المشتركين بالحدث هنالك بعض الملابس التي ستكون ذو عروض محدودة في المتجر#r2. بعد انتهاء الحدث سوف تعود أسعار الملابس إلى سعرها الأصلي، لا تفوت هذا العرض #r 3. هنالك المزيد من المكافات الكبرى التي سوف تكون متاحة في المستقبل القريب لذلك ترقب الجديد!
71041,بعد الفتح يجب إرتداء الفتات *1 و أي عنصر عشوائي من ما يلي : ملابس دائمة او كرت 1 تجربة الملابس （@1、@2、@3、@4）
71042,هل ترغب بفتح حقيبة الهدايا الآن؟
71043,الكمية #c0aaa1a@1#n
71044,(مكافأة إضافية #c0aaa1a@1#n)
71045,#c0aaa1a@1 مرة واحدة واحصل على #n@2 قم بالشراء
71046,مضمون
71047,دائم
71048,تجريبي
71049,استعمل الان
71050,الفتح لاحقا
71051,يرجى الحصول على مطية منخفضة المستوى أولاً
71052,تم الاستحواذ عليه مسبقا @1
71053,قيمة الحظ
71054,كلما زادت قيم الحظ ، زادت فرصة الحصول على ملابس بشكل دائم ؛ عندما تكون قيمة الحظ عالية ، ستحصل بالتأكيد على ملابس دائمة.
72002,[color=# 657476] وقت الحدث:[/color] [color=#0aaa1a] كل يوم اثنين إلى أحد [/color]
72003,إجمالي المشاركات هذا الأسبوع: [color=#0aaa1a]@1 days[/color]
75000,@Null@
75001,حزمة نهاية الأسبوع
75002,تفاعل الدراما
75003,لا توجد بيانات دراما تفاعلية
75101,كن سعيدًا
75102,أتمنى أن تتحقق كل رغباتك.
75103,نرجو أن نكون دائما معا.
75104,رحلة سلسة وصحة جيدة.
75105,أتمنى لك الكثير من الفرح والسلام وطول العمر.
75106,أتمنى أن تكون محبوبا طوال حياتك.
75107,كن سعيدا ومرتاحا دائما
75108,ابتهج وكن سعيدا.
75109,"حدث شراء خصم العملة المصغرة: (1). وقت الحدث:@1 -@22. المطالبة بالحزم الحمراء: بعد النقر على زر ""مطالبة"" ، سيتم توجيهك إلى صفحة حدث Alipay للمطالبة بحزمة حمراء ، بقيمة قصوى تبلغ 6 يوان. سيتم حفظ الحزمة الحمراء التي تتلقاها في حساب Alipay الخاص بك.3. شراء عملات صغيرة: عند اختيار حزمة Mini Coin للشراء داخل اللعبة ، سيتم خصم الحزمة الحمراء تلقائيا من دفعتك. المبلغ بعد الخصم لن يكون رقما سالبا. على سبيل المثال ، إذا تلقيت حزمة حمراء بقيمة 6 يوان ثم اشتريت عنصرا بقيمة 1 يوان ، فسيظل المبلغ الفعلي الذي تدفعه 0 يوان.4. قواعد استخدام الحزمة الحمراء: بعد إعداد Alipay كطريقة دفع على App Store ، يمكن أن تصبح الحزمة الحمراء سارية المفعول. (5). هذا الحدث حصري لمتجر التطبيقات. (6). يتطلب هذا الحدث مصادقة حساب Alipay بالاسم الحقيقي وأن يكون عمر المستخدم 18 عاما على الأقل."
75200,
80000,@Null@
80001,@Null@
80002,سافر عبر النجوم
80003,ميراس
80004,فلاماس
80005,حورس
80006,الحالي
80007,مقدمة النجوم
80008,كوكب متنوع بيئيًا وجميل وموارد وفيرة#r#r درجة خطورته: #c0aaa1a منخفض #n#r يقوم بارسال الطلبات: مستوى #c0a7fef1 #n#r#r بعد تفعيل لوحة التحكم قم بالركوب على جهاز النقل وابدا رحلتك داخل المجرة
80009,"كوكب ساخن مليء بالصهارة بسبب قربه الشديد من نجمه، لقد ولدت البيئة المعيشية القاسية ""كائنات"" بالغة الخطورة. يتم تخزين ""سيف اللهب المكسور"" ، وهو أحد ""الأشياء المقدسة الثلاثة"" ، هنا ، ويحرسه تنين طائر ضخم #r#r درجة خطورته : وسط #cfa7a0f #n#r متطلبات جهاز النقل: مستوى #cfa7a0f2 #n#r اقتراحات السياحة: #cef2d2d الطقس حار #n يوصى بإعداد حقيبة ظهر مقاومة للحريق #r#r اذهب الى الكوكب واستخدم #c0aaa1a أدوات الترقية من نوع A #n رقي جهاز النقل ( على حسب اسطورة جزيرة ميرا من الممكن ان تجد المواد)"
80010,القمر الاصطناعي الوحيد لكوكب ميرا، جر رقيق ليلا على مدار السنة #r الموارد البيولوجية نادرة على هذا الكوكب ، ولكن هناك العديد من المعادن الصلبة عالية الجودة #r#r درجة الخطورة : ارتفاع #cef2d2d #n#r جهاز متطلبات الناقل : مستوى #cfa7a0f2 #n#r اقتراحات الرحلة #cef2d2d ندرة الأكسجين #n اقترح ان تجد  قناع حامي #r#r من اجل الانتقال الى كوكب الارض يحتاج الى ان تستخدم #c0aaa1a من أجل ترقية القطع من نوع A #n لترقية جهاز النقل ( يمكنك الحصول على مواد الدمج في كوكب ميرا)
80011,انطلق
80012,يرجى أخذ الناقل القريب لبدء رحلة النجوم
80013,محطة @1-@2@3
80014,حدد وجهة  هدف النقل
80015,الموقع: @1 ، الارتفاع @2
80016,تكلفة
80017,نجم التبديل
80018,ارسال
80019,تم تفعيل محطة النجم
80020,يرجى اختيار الوجهة
80021,اختيار موقع
80022,ستارلينك عبر الإنترنت، في استعداد للإرسال
80023,الوجهة: @1
80024,العد التنازلي: @1
80025,ايقاف النقل
80026,اغلق ستارلينك
80027,واصل النقل
80028,لم يتم تنشيط طاقة المحطة النجمية
80029,وحدة التحكم التي تم تنشيطها مفقودة ، يرجى استخدام نواة الطاقة لتنشيط وحدة التحكم القريبة
80030,ستار لينك غير طبيعي ويتم التشويش النقل الآني
80031,لم يتم تنشيط موقع الوجهة وفشل النقل
80032,مستوى الناقل غير كافية ، يرجى استخدام مكونات الترقية لترقية الناقل أولاً
80033,لقد وصلت بنجاح إلى @1
80034,تم نقلك بواسطة ستار لينك إلى موقع غير معروف لـ @1
80035,نجح التحديث! يمكنك السفر إلى المزيد من النجوم في خلال حجرة الناقل
80036,باب بشكل مثلث
80037,موقع مجهول
80038,مجهول
80039,الناقل قيد الاستخدام ، يرجى المحاولة مرة أخرى لاحقًا
80040,تم التنشيط بنجاح ، يمكنك البدء في السفر في الناقل الأقرب اليك
80041,لا يمكن تنفيذ هذا الإجراء في الناقل
80100,@Null@
80101,شواهد الأبطال
