ID,描述
55706,"Pemulihan arkib awan telah bermula, proses ini akan mengambil sedikit masa, arkib awan tidak akan bertindak balas kepada operasi lain semasa tempoh pemulihan"
55707,Masa jemput:
55708,Bilangan pasukan:
55709,"Anda telah mencapai iklan maksimum/n untuk mendapatkan pakaian kustom, sila kembali esok"
55710,"Maaf, kandungan terlalu pendek, sila edit dan siarkan semula"
55711,Tonton iklan untuk mendapatkan Kad Musim
55712,Hanya satu pembelian untuk setiap musim pertandingan
55713,Kad Musim Mewah
55714,Kad Musim Mewah+Pek Naik Taraf
55715,Mencapai tahap yang ditentukan untuk membuka kunci ganjaran
55716,Dapat segera
55717,Naik taraf untuk mendapatkan
55718,"Maaf, sila gunakan perkataan yang sesuai untuk menetapkan nama panggilan anda. Sila sahkan untuk menukar."
55719,Penapis Warna
55720,Teruskan menyertai
55721,"Sudah mempunyai semua item dalam kumpulan hadiah utama. Jika anda terus menyertai acara tersebut, anda hanya akan mendapat ganjaran asas. Adakah anda ingin terus menyertai?"
55722,Teruskan menempa
55723,Menerima ganjaran harta karun akan menamatkan pusingan penempaan ini. Adakah anda mahu menerima ganjaran sekarang?
55724,"Ganjaran Meja Penempaan Ajaib termasuk tunggangan [Raksasa Grunt], pakaian [Grainee], senjata [Sabit Kelawar], dsb. Ganjaran seperti tunggangan, pakaian dan senjata hanya boleh diperoleh sekali dan tidak boleh diperoleh berulang kali."
55725,Sila pilih ganjaran
55726,Ganjaran Bintang @1
55727,Hadiah jaminan
55728,Menempa...
55729,Penempaan bintang sedang dijalankan...
55730,TAT gagal dan penempaan ditamatkan
55731,"Penarafan bintang berkuat kuasa, tahap perlindungan"
55732,Kebenaran semak dinamik
55733,Bangkit
55734,Muncul
55735,Tidur
55736,"Dalam peta, pencahayaan berubah mengikut masa dan persekitaran"
55737,Klik penjuru kanan sebelah atas halaman untuk membuka peta
55738,Anda boleh menyemak pencahayaan dan maklumat lain di bahagian bawah sebelah kiri peta
55739,"Hello, kami telah menjadi kawan dan boleh mula berbual"
55740,Kami sudah berkawan. Mari berbual.
55741,"Akhirnya menjadi kawan, ingat untuk berkongsi peta yang menyeronokkan dengan saya!"
55742,Pengembangan memerlukan Lvl rumah untuk dicapai
55743,Dapatkan kuantiti:
55744,"Menyimpan sebagai templat rasmi berjaya, sila semak di halaman templat."
55745,"Menyimpan templat berjaya, sila semak di halaman templat."
55746,Komen
55747,Lihat ini! Ini pingat pencapaian saya yang baru dibuka kunci!
55748,100 pemain terbaik dari segi karisma
55749,Pemain @1 terbaik dalam ranking Karisma
55750,Pemain berada di bawah 20% teratas oleh karisma
55751,Karisma pemain mencapai @1
55752,Lv semasa
55753,Ke Lv seterusnya: @1 Karisma
55754,Karisma semasa:
55755,Karisma kulit:
55756,Karisma kustom:
55757,Karisma tunggangan:
55758,Karisma senjata:
55759,Karisma rakan:
55760,Karisma pengikut (10%):
55761,Karisma populariti:
55762,Karisma Kad Musim:
55763,Percuma:
55764,Lain:
55765,Memiliki meningkatkan Karisma sebanyak @1
55766,Karisma +@1
55767,Peningkatan karisma!
55768,Dapat:
55769,Jumlah karisma:
55770,Lv karisma semasa:
55771,Ke Lv seterusnya: @1 karisma
55772,Versi tidak konsisten\nTidak dapat menjemput
55773,Dimainkan
55774,Bilik sedang di luar talian
55775,Populariti
55776,Terlaris
55777,Masukan nama
55778,Tamat dalam @1 hari
55779,"Emel telah tamat tempoh, tidak boleh diterima."
55780,Disyorkan
55781,Kalendar
55782,Harian
55783,Selesai
55784,Akan datang
55785,Sertai
55786,Simpanan
55787,Acara Kad Musim telah tamat
55788,"Versi terlalu rendah, sila kemas kini versi"
55789,"Tahniah kerana berjaya menerbitkan peta dan memasuki laluan pertumbuhan sebagai pencipta! Kini anda adalah pencipta pelatih! Anda boleh mengetahui lebih lanjut tentang cara mencipta, menyemak data peta dan mengalami kegembiraan mencipta Mini World melalui [Pusat Pencipta]. Biarkan imaginasi anda berjalan liar di Mini World! (Sila semak mel rasmi untuk mengetahui cara menjadi pencipta tetap)"
55790,Pusat Acara
55791,"Maaf, akaun anda berada di bawah perlindungan keselamatan. Sila hubungi perkhidmatan pelanggan untuk membatalkan."
55792,Dapatkan maklumat bilik
55793,"Status log masuk tidak normal, sila cuba lagi."
55794,Benarkan Mimi menggunakan mikrofon?
55795,"Para pemain yang dihormati, Mimi pada masa ini tidak menyokong menonton iklan!"
55796,"Mencipta sandaran tempatan sekarang, akan masuk ke permainan sebaik sahaja selesai"
55797,Sandaran automatik
55798,"Maaf, anda telah mencapai had mengikuti."
55799,"Rakan berada di luar talian, tidak boleh mengikuti."
55800,Kemas kini senarai rakan.
55801,"Kawan tiada dalam permainan, tidak boleh ikut."
60000,@Null@
60001,Ketua Pejabat
60002,Pentadbir
60003,ahli
60004,"Permohonan anda telah dikirim, perhatikan pemberitahuan e-mel"
60005,Anda berjaya menyertai studio!
60006,"Studionya penuh, mari kita lihat studio lain"
60007,"Anda sudah menyertai studio, anda tidak boleh menyertai studio lain"
60008,Penolakan berjaya
60009,Ahli berjaya disingkirkan
60010,Permohonan pengeluaran berjaya dibatalkan
60011,"Maklumat studio telah dihantar, sila tunggu semakan"
60012,Gagal mengubah maklumat studio
60013,Surat jemputan ahli studio berjaya dihantar
60014,Gagal menghantar surat jemputan untuk ahli studio
60015,Studio
60016,Permohonan Keahlian
60017,Pengurusan ahli
60018,Persediaan studio
60019,Keluar dari studio
60020,Pengunduran permohonan pengeluaran
60021,Senarai karya
60022,Senarai ahli
60023,Ketua Pejabat
60024,Tinggal masa pembatalan: @1 hari @2 jam
60025,Disetujui
60026,Ditolakkan
60027,Beroperasi
60028,Periksa data
60029,Setuju
60030,Menolak
60031,Lihat aplikasi
60032,Satu klik padamkan
60033,Senarai kosong
60034,Permohonan Keahlian
60035,Permohonan untuk menarik diri
60036,Jemput UID
60037,Surat jemputan
60038,Isi UID pemain yang dijemput
60039,"Sekiranya anda tidak memasukkan kandungan, pengenalan studio akan dipaparkan (jangan hantarkan kandungan haram, melarang penyebaran maklumat dorongan dan maklumat berkaitan perisian sosial)"
60040,"Pemain telah menyertai studio lain, tidak boleh dijemput"
60041,"Akaun pemain tidak normal, tidak boleh dijemput"
60042,Pemain sudah menjadi ahli studio
60043,Kesalahan UID
60044,Jemputan ahli studio
60045,Sahkan jemputan
60046,UID tidak boleh kosong
60047,UID Pengarang
60048,Jemput pemain
60049,Maklumat studio
60050,Pengenalan studio
60051,Kebenarkan permohonan menyertai
60052,"Setelah semakan latar diluluskan, pengubahsuaian akan berlaku"
60053,Persediaan studio
60054,Sahkan perubahan
60055,Sila masukkan nama studio
60056,Nama studio tidak boleh kosong!
60057,Profil studio
60058,Pengumuman studio
60059,"Klik untuk memasukkan kandungan (jangan sebar kandungan haram, melarang penyebaran maklumat dorongan dan berkaitan perisian sosial)"
60060,Sahkan untuk menyertai studio
60061,Keluar dari studio
60062,Padamkan ahli
60063,Sahkan padamkan
60064,"Anda memohon untuk menyertai@1studio, sila sahkan bahawa anda tahu dan bersetuju dengan syarat berikut"
60065,"1. Setelah menyertai studio, karya yang anda muat naik akan terikat ke studio;"
60066,"2. Setelah anda keluar dari studio, karya yang dihasilkan semasa anda tinggal di studio akan tetap mengekalkan hubungan yang mengikat dengan studio;"
60067,"3. Sila baca ""Spesifikasi Operasi MiniWorld Studio"" dan sahkan aplikasi yang anda kenali dan setuju untuk mematuhi spesifikasi operasi;"
60068,"Anda telah menyertai@1Studio@2hari, adakah anda pasti mahu keluar dari studio?"
60069,"Klik sahkan, anda boleh membatalkan permohonan pengeluaran anda dalam masa 7 hari"
60070,Tinggal masa pada bulan ini:
60071,Adakah anda pasti memadamkan ahli@1(akaun mini@2)
60072,Memohon untuk menyertai studio
60073,Sebab permohonan
60074,Sila baca dan setuju
60075,Sila baca syaratnya
60076,Sila masukkan alasannya
60077,Gagal mendapatkan avatar!
60078,Pemilihan avatar gagal!
60079,Periksa
60080,Semua studio
60081,Buat sekarang
60082,Cari studio
60083,Gagal melihat studio
60084,Sudah melihat bahagian yang paling bawah! Tiada lagi kandungan
60085,"Tiada data, sila muat semula atau buat studio kemudian"
60086,Pembuatan studio
60087,Avatar studio
60088,Nama studio
60089,Penerangan studio
60090,Maklumat perhubungan
60091,Penghantaran permohonan
60092,Tiada avatar dipilih
60093,"Permohonan anda telah berjaya dihantar, harap perhatikan pemberitahuan e-mel"
60094,kesilapan yang tidak diketahui
60095,Sila isi dan hantar
60096,Sila pilih avatar
60097,"Sila baca dan setujui ""Peraturan Operasi MiniWorld Studio"""
60098,Hantar pengesahan permohonan
60099,Sahkan permohonan
60100,Sila masukkan ID studio atau nama
60101,"Hasil tidak dijumpai, sila periksa sebelum masuk"
60102,#Cara menjadi studio yang diperakui>>#n
60103,"Masukkan nama studio, tidak lebih dari 8 perkataan Cina"
60104,"Perkenalkan studio anda secara ringkas, supaya rakan-rakan lain dapat mengenali anda dengan lebih cepat ~"
60105,"Masukkan maklumat hubungan anda, seperti nombor QQ atau nombor telefon bimbit"
60106,Kemudian berjaya keluar dari studio
60107,Anda telah menerima jemputan kontrak studio
60108,Anda telah menolak jemputan studio
60109,Tamat
60110,"1. Dengan mengemukakan permohonan, Anda dianggap setuju dan mematuhi ""Spesifikasi Operasi Mini World Studio""#r2. Kakitangan operasi akan menyemak permohonan anda dalam masa 3 hari. Harap perhatikan pemberitahuan e-mel. Untuk pengurusan studio yang lebih banyak, sila ke platform perkhidmatan kandungan#r3. Setelah membuat studio, anda tidak akan dapat membubarkan atau bergabung dengan studio orang lain, sila sahkan sebelum beroperasi#r4. Untuk maklumat lebih lanjut, sila pergi ke komuniti Pembangun"
60111,"Selepas keluar dari studio, anda tidak dapat bergabung dengan studio lain dalam masa 24 jam"
60112,"Contohnya: Kami adalah studio yang memfokuskan diri pada pertempuran pertempuran, bergabung dengan kami dan bermain dengan gembira!#rSekiranya anda tidak memasukkan kandungannya, pengenalan studio akan dipaparkan (jangan menyiarkan kandungan haram, melarang penyebaran maklumat yang mendorong dan maklumat berkaitan perisian sosial)"
60113,"Anggota kontrak sementara tidak dapat membuat permohonan keluar, sila hubungi pemilik bilik"
60114,Anda telah ditendang dari studio
60115,Platform Perkhidmatan Pencipta>>
60116,"Gagal memuat naik maklumat peta, adakah anda mahu memuat naiknya semula?"
60117,Carian
60118,"Tiada keputusan ditemui,"
60119,Cuba kata kunci lain
60120,Adakah anda pasti mahu meninggalkan studio?
60121,"Selepas mengetuk ""sahkan untuk pergi"", anda tidak akan dapat menyertai studio lain selama #cFF723Aseven hari#n."
60122,Studio Saya
60123,Berjaya menyertai studio
60124,Batalkan Studio
60125,"1. Selepas membatalkan studio, anda akan tidak terikat dari studio dan menjadi pemilik semua karya yang dihasilkan semasa anda berada di studio.2. Selepas membatalkan studio, anda tidak akan dapat membuat studio baharu selama 30 hari.3. Membatalkan studio akan memadamkan semua maklumat berkaitan studio.4. Anda boleh membatalkan permohonan dalam masa 3 hari. Jika tidak dibatalkan dalam masa 3 hari, studio akan berjaya dibatalkan.5. Sila baca ""Peraturan Operasi Mini World Studio"". Mengesahkan pembatalan menunjukkan bahawa anda bersetuju untuk mematuhi peraturan operasi ini."
60126,Saya setuju
60127,Permohonan Pembatalan Pengeluaran
60128,#c3D4546Remaining masa pengeluaran: #cEF2D2D@1d @2h
60129,Adakah anda pasti akan menarik balik permohonan pembatalan studio @1?
60130,#c3D4546Remaining masa pengeluaran pembatalan: #cEF2D2D@1d @2h
60131,"""Peraturan Operasi Mini World Studio"""
60132,"Anda memohon untuk membatalkan studio, sila sahkan bahawa anda tahu dan bersetuju dengan terma berikut:"
60133,Adakah anda pasti menarik balik pembatalan studio @1?
60134,Sila lengkapkan maklumat jemputan.
60135,Orang ini sudah berada di studio. Tolong jangan hantar jemputan lagi.
70000,Musim Bunga
70001,Tinggal #c0ABA1D@1 Hari #n
70002,"Acara telah bermula, banyak hadiah disediakan untuk awam"
70003,Tahap pembelian
70004,naik taraf
70005,Ganjaran
70006,Tugas
70007,Loteri
70008,Penjelasan
70009,Penjelasan dan terima
70010,"Anda beli #c0AAA1A @1 tahap#n, anda perlu membayar Koin mini#cFA7A0F@2#n"
70011,Berjaya pembelian Lvl
70012,Anda perlu membayar#cfa7a0f@1#n@2
70013,Berjaya membeli @1
70014,Tinggal selesai: #cFFEE92@1 Hari#n
70015,"1. Menyelesaikan tugas yang ditentukan akan memperoleh markah yang sesuai
 2. Setelah markah dikumpulkan ke angka yang diperlukan, mereka akan ditingkatkan secara automatik, ganjaran yang sesuai akan dibuka setelah peningkatan berjaya
 3. Beli Kad Yuexiang (hanya terdapat dalam RMB) untuk mendapatkan hadiah yang lebih kaya
 4. Ganjaran yang tidak dituntut akan disimpan selama 3 bulan, jika tidak diterima, ia akan dikosongkan
 5. Apabila tahap kad Yuexiang penuh, kad masih boleh ditingkatkan, dan lebihan mata dapat digunakan untuk menyertai Lucky Roulette untuk memenangi hadiah yang lebih jarang berlaku
 6. Anda dapat menaikkan taraf Kad Delight dengan membeli, tetapi setelah membeli dan menerima hadiah, markah wang mini dibayar tidak dapat dikembalikan, harap berhati-hati dalam perbelanjaan
 7. Tempoh acara ini adalah:@1-@2, sila cuba yang terbaik untuk menyelesaikan tugas dan memenangi hadiah utama!
 8. Hak penafsiran acara adalah milik MiniWorld rasmi"
70016,Pergi ke
70017,Kesejukkan
70018,@1 Minit untuk tugas seterusnya
70019,Selesai@1kali
70020,Aktiviti baru belum bermula
70021,Penjelasan dan terima
70022,Markah akan diset semula setelah dibersihkan. Anugerah yang tidak dituntut akan dihantar ke stor anda.
70023,Pertemuan Pertama
70024,Ketawa
70025,Domain saya
70026,maklumat hubungan saya
70027,Kacak
70028,Main bersama
70029,Tukang kebun
70030,Raja Pengiklanan
70031,Pencipta Dunia
70032,Kegembiraan
70033,Pemungut
70034,Pelanggan
70035,Penyiasat
70036,Perpaduan dan persahabatan
70037,Nini! Ratu kita!
70038,Hartawan Kayu
70039,Tunjuk
70040,Log Masuk@1/1
70041,Sertailah Bilik@1/1
70042,Cipta bilik @1/1
70043,Pengesahan nama sebenar
70044,Pengesahan Nombor Telefon
70045,Pengesahan e-mel
70046,Bantu rakan anda menyiram @1/1 kali
70047,Tonton iklan@1/1kali
70048,Mainkan mod ciptaan pusingan@1/1selama 30 minit
70049,Main@1/2babak dan menangi mod pertempuran
70050,Gemar @1/1 peta
70051,Hantar blok ke peta@1/1kali
70052,Lihat pingat@1/1kali
70053,Tambah Rakan@1/1
70054,Gunakan Nini untuk bermain permainan cakera@1/1
70055,Gali@1/40kepingan kayu
70056,Hantar@1/1Berita
70057,Beli
70058,#cFFDA0A@1Lv@2-->#n#c5AEA0ALv@3#n
70059,"Tahniah, anda telah memenangi anugerah percuma#cff871b@1#n"
70060,Tahniah! anda telah memenangi anugerah Pass Kad (Perak)#cff871b@1#n
70061,Tahniah! anda telah memenangi anugerah Pass kad (Emas)#cff871b@1#n
70062,Kad Musim
70063,Penerangan acara
70064,Penerangan tugas
70065,Rolet bertuah
70066,Penjelasan
70067,"1. Dapatkan 2000 markah misi setiap minggu
 2. Mata yang sesuai dapat diperoleh setelah tugas selesai
 3. Sebelum tahap kad Yuexiang penuh, mata yang diperoleh hanya dapat digunakan untuk menaikkan taraf kad Yuexiang. Setelah tahap itu dicapai, lebihan mata dapat digunakan untuk mengambil bahagian dalam Lucky Roulette dan memenangi hadiah yang lebih jarang berlaku.
 4. Setelah tugas harian selesai, tugas akan masuk ke dalam penyejukan, dan setelah menyejukkan pada keesokan harinya, anda dapat menyelesaikannya lagi dan memperoleh mata"
70068,"1. Setelah tingkat Kad Musim penuh, markah tambahan dapat menyertai dalam Lucky Roulette, sejumlah markah akan digunakan untuk setiap penyertaan.
 2. Setelah acara selesai, kelebihan markah yang tidak digunakan dalam acara ini akan dihapus, dan anda tidak dapat mengambil bahagian dalam acara ini Good Luck Roulette"
70069,"1. Setelah penyelesaian, baki aktiviti terakhir yang tidak habis akan dibersihkan
 2. Setelah penyelesaian, jika anda mendapat ganjaran yang tidak dituntut dalam acara terakhir, kotak harta karun penyelesaian akan dihantar ke gudang anda. Pastikan gudang mempunyai sekurang-kurangnya 1 ruang
 3. Klik pada kotak harta karun untuk melihat hadiah yang belum diterima dalam aktiviti terakhir"
70070,"Markah anda telah mencapai had mingguan@1/@2, sila terus berusaha minggu depan"
70071,"Markah anda telah mencapai had bulanan@1/@2, harap terus bekerja keras bulan depan"
70072,Pengembara Mini yang terhormat: Musim sudah berakhir. Anda membeli@1 musim lalu. Hadiah telah diberikan kepada anda. Ingatlah untuk menuntutnya tepat pada waktunya. Selamat datang untuk terus mengambil bahagian dalam aktiviti ini dan memenangi hadiah.
70073,Markah semasa anda tidak mencukupi untuk menarik hadiah
70074,"Nombor versi terlalu rendah, sila tingkatkan versi permainan"
70075,"Penjelasan berjaya, telah dihantar ke e-mel anda"
70076,Markah
70077,@1 Cabutan
70078,Penjelasan peti harta karun
70079,Misi Musim
70080,Tugas musim
70101,Pembunuh Hutan Hujan
70102,Pendeta penuai
70103,Penjelajah
70104,Penanam pokok buah
70105,Pergi melawat
70106,Pembasmi pepijat kecil
70107,Pasti lain kali
70108,Lihat! Gashapon
70109,Hadiah yang tercinta
70110,Hadiah berpakaian
70111,Hadiah kustom
70199,Perubahan Tuah
70201,Bunuh Quetzalcoatl 1 kali
70202,Kalahkan 2 orang Hutan Hujan
70203,Pengembaraan haiwan kesayangan di rumah 1 kali
70204,Menanam 1 pokok buah di tanah air
70205,Melawati rumah orang lain 1 kali
70206,Tolong orang lain untuk membunuh serangga 1 kali
70207,Klik suka pada profil pemain lain x1
70208,Cabutan Bertuah kedai Gashapon 1 kali
70209,1 pakaian percuma
70210,Hadiah kustom 1kali
70211,1 cabutan Buah Emas
70299,@Null@
70301,Bunuh dewa ular bulu@1/1kali
70302,Pengembaraan kediaman haiwan peliharaan @1/10 kali
70303,Mainkan mod pertempuran@1/10inning dan menang
70304,Hantar blok ke peta@1/10kali
70305,Cabutan buah kecil @1/10kali
70306,Senarai Kedudukan
70307,Pangkat
70308,Nama samaran
70309,Pangkat
70310,EXP
70311,Senarai Kedudukan Rakan
70312,Senarai Kedudukan EXP hari ini
70313,Masa sehingga segar semula seterusnya: [color=#FFEB97]%s min[/color].
70314,"EXP daripada tugas-tugas yang tidak selesai minggu lepas akan dibawa ke minggu depan, sehingga 4400 EXP."
70315,(Termasuk EXP @1)
70316,Pergi ke Tuntutan
70317,Lihat Senarai Kedudukan Rakan
70318,Lihat Senarai Kedudukan Pelayan
70319,Max mingguan EXP dicapai
70320,Senarai Kedudukan Rakan Semasa
70321,Ganjaran yang akan Dituntut
70322,Senarai Kedudukan Pelayan Semasa
70323,No.@1
70324,"Terokai peta atau lakukan pelbagai pengembaraan untuk meningkatkan tahap Pas Musim anda. Semakin tinggi tahap, semakin banyak ganjaran yang dapat anda terima!"
70399,@Null@
70400,Buka kunci ganjaran bernilai $#cFFF000688#cFFFFFF
70401,(Tebus setelah menaik taraf)
70402,Tebus sekarang
70403,Kulit Kekal-Nepro
70404,Avatar Frame-Gala Dance
70405,Katak Bertuah Kulit Adat
70406,Percutian Custom-Skin-Wilderness
70407,$ 18
70408,$ 68
70409,$ 118
70410,6
70411,Diskaun
70412,Naik taraf dengan segera:
70413,40
70414,$ 50
70415,Promosi beli nikmati sekali
70416,Naik Lvl
70417,Beli Kad Musim
70418,Tingkatkan ke tahap @1 untuk menebus
70419,Tebus semua
70420,Percuma!
70421,Masa tinggal: @1
70422,Cabaran
70423,Masa tinggal untuk minggu ini: @1
70424,Naik taraf dengan segera ke tahap 40
70425,Anda boleh menerima ganjaran berikut dengan segera setelah membeli:
70426,Terhad
70427,Terhad hari ini
70428,Terhad musim
70429,Go
70430,Masa untuk membuka kunci:
70431,Naik taraf ke
70432,Membeli Kad Musim untuk mendapat ganjaran bernilai
70433,@Null@
70434,Ke ganjaran
70435,EXP
70436,Hari
70437,Jam
70438,Minit
70439,Kedua
70440,Tukar barang untuk memerlukan pembelian Kad Musim pada musim semasa
70441,"Pertukaran hari ini telah mencapai had atas, sila kembali esok."
70442,"Jumlah pertukaran musim ini telah mencapai batas atas, harap datang lagi musim depan."
70443,"Mata tidak mencukupi, penebusan gagal"
70444,"Musim baru telah bermula, sila masukkan semula"
70445,Tukar kustom pakaian dengan @1 mata
70446,"[Tugas]1. Tugas dibahagikan kepada tugas mingguan dan tugas cabaran bermusim. Selesaikan tugas untuk mendapatkan EXP, tingkatkan Pas Musim anda dan terima ganjaran item yang sepadan.2. Tugas mingguan boleh diselesaikan berulang kali, dan EXP akan dikeluarkan secara automatik selepas selesai.3. Tugas mingguan mempunyai had EXP. Jika EXP mingguan anda tidak mencapai had, baki EXP akan dibawa ke minggu depan (sehingga 8000).4. Tugas cabaran musim tidak boleh diulangi. Selepas melengkapkannya, anda perlu menuntut EXP secara manual.   [Ganjaran]1. Pada akhir musim, tahap dan ganjaran Pas Musim akan ditetapkan semula. Sila tuntut ganjaran anda tepat pada masanya. Setelah tamat tempoh, anda tidak akan dapat menuntutnya.2. Mata Pas Musim boleh ditebus untuk item di Kedai Penebusan. Pada akhir musim, mata Season Pass tidak akan dibersihkan, dan mereka boleh dikumpulkan sehingga musim depan.   [Beli Pas Musim & Tahap]1. Beli Pas Musim untuk membuka lebih banyak ganjaran; beli pek EXP untuk terus menaik taraf ke tahap 40.2. Tahap maksimum untuk Pas Musim ialah 300. Selepas mencapai tahap maksimum, anda tidak akan dapat memperoleh atau membeli EXP.   [Senarai Kedudukan]1. Senarai Kedudukan Rakan adalah berdasarkan tahap Pas Musim. Pemain tahap yang sama akan disenaraikan oleh EXP.2 terkumpul mereka. Senarai Kedudukan EXP Harian adalah berdasarkan EXP Pas Musim yang diperoleh oleh semua pemain dalam pelayan pada hari semasa.3. Apabila terdapat terlalu banyak pemain yang menyemak Senarai Kedudukan, mungkin terdapat sedikit kelewatan dalam segar semula data. Anda boleh menyemak semula kemudian."
70447,"Penebusan berjaya, mendapat EXP pengalaman @1"
70448,Ribu
70449,Dapatkan lebih banyak pengalaman
70450,Menonton iklan untuk memperoleh 50 pengalaman
70451,Penolakan kejam
70452,Menonton sekarang
70453,Log masuk ini tidak diminta lagi
70454,#c31f474 Dimiliki #n
70455,Penyelenggaraan sistem
70456,"Operasi gagal, sila semak tetapan masa mesin, jika ia masih tidak dapat diselesaikan, sila hubungi Perkhidmatan Pelanggan."
70457,"Anda telah berjaya mengaktifkan perkhidmatan ini, sila jangan ulangi pembelian."
70458,Kulit Kekal-Valena
70459,Bingkai Avatar - Irama Semula Jadi
70460,Nota Bunga Kulit Putih Tersuai
70461,Eksklusif Semburan Cat-Budak Baik
70462,Season Pass boleh dinaik taraf kepada Lvl [color=#F9FFAD]@1[/color]!
70463,Tahap maksimum Pas Musim dicapai. Sila cuba lagi pada musim depan.
70464,Musim baru telah bermula. Sila kemas kini versi klien anda dan cuba lagi.
70465,Tahap maksimum dicapai
70501,"Berjaya digunakan, pengalaman Kad Musim meningkat sebanyak @1"
70502,Wah~ada ganjaran yang akan diterima
70503,Selesaikan tugas untuk mendapatkan lebih banyak hadiah
70504,"Sekarang, selesaikan tugas"
70505,Ganjaran
70506,Klik untuk meneruskan >>
70551,Jumlah bonus tidak dikira dalam jumlah tambah nilai
70552,Sudah tambah nilai:#cFFD71C@1#n/@2Koin Mini
70553,Hadiah eksklusif
70554,Kredit jumlah dan dapatkan kulit kekal eksklusif
70555,"Kumpulkan tambah nilah@1/@2jumlah Koin mini, dapatkan set khas eksklusif"
70556,Hadiah
70557,Kredit sekarang
70558,Pergi mengambil
70559,Kustom pakaian
70560,"Sekiranya hadiah berjaya diterima, hadiah akan diedarkan melalui e-mel, mungkin ada kelewatan tertentu, harap perhatikan untuk memeriksanya."
70561,Peniaga yang dijangka
70562,Masa muat semula seterusnya
70563,Tetapkan semula selepas @1 hari
70564,Ganjaran pembelian terkumpul
70565,Tetapkan semula kedai
70566,Tetapkan semula produk di kedai berhajat sekarang
70567,Menonton iklan dapatkan Markah Mini
70568,Iklan tertinggal: @1
70569,Semua ganjaran ( Pasukan ganjaran akan tetapkan semula dalam:@1 )
70570,Pilih hadiah
70571,Tangkap 1 kali
70572,Tangkap 10 kali
70573,Hadiah semasa untuk dipilih
70574,Hadiah akan ditetapkan semula dalam@1
70575,Tahniah! Anda mendapat ganjaran berikut:
70576,Ganjaran Markah Mini
70577,Tonton hadiah iklan
70578,Habiskan@1mata
70579,Tonton@1kali
70580,Masa tetapkan semula
70581,Sahkan
70582,Tebus
70583,Dikumpulkan
70584,Anda diberkati oleh Dewi Rezeki anda mendapat jackpot
70585,"Kumpulkan sebilangan pertukaran barang di kedai harapan untuk mendapat hadiah tambahan. Jumlah pembelian dan hadiah tambahan akan ditetapkan semula secara berkala, untuk mengelakkan kerugian yang tidak dijangka, sila kumpulkan hadiah anda dengan segera."
70586,Item baru
70587,Terbatas
70588,Dipilih
70589,Dimiliki
70590,Tidak dapat dikumpulkan berulang kali
70591,Tidak dapat mencari hadiah yang sesuai
70592,"Kumpulkan hadiah dengan berjaya, sila ke Kedai untuk mengesahkan"
70593,Tiada ganjaran yang dipilih
70594,Melanggan Item Koin Mini
70595,#L #c0aaa1a Dasar Privasi #n
70596,#L #c0aaa1a Perjanjian Pembaharuan Automatik #n
70597,Melanggan
70598,Tidak dilanggan
70599,Tebus setiap kali
70600,Baki: @1 kali
70601,Kali seterusnya: @1
70602,Tamat tempoh langganan: @1
70603,Bonus langganan pertama
70604,Promosi langganan Mini Coin
70605,@1 dolar
70606,@1 dolar
70607,@1 dolar
70608,Langgan
70609,Tebus
70610,0.2
70611,Terima @1 Koin Mini setiap 30 hari
70612,Langganan bulanan
70613,@1 dolar / 30 hari
70614,Langganan Musim
70615,@1 dolar / 90 hari
70616,Langganan Separuh Tahun
70617,@1 dolar / 180 hari
70618,"Langganan musim, langganan separuh masa langganan setengah tahun"
70619,Sahkan
70620,Pilih
70621,Harga
70622,Butiran langganan
70623,"#cff3d2b Anda akan mengaktifkan perkhidmatan pembaharuan automatik. Selepas pengaktifan, anda bersetuju bahawa sebelum akhir tempoh masa untuk produk yang anda pilih, anda bersetuju bahawa kami akan memotong yuran pembaharuan dari akaun yang ditetapkan tanpa pengesahan. #N secara khusus termasuk yang berikut: #N Selepas melanggan, anda boleh menerima satu bulan Koin mini bulan. Dan dapatkan duit Koin mini setiap 30 hari selepas itu."
70624,#Langganan Produk cfa7a0f: #n
70625,#cfa7a0f Setiap kali menerima: #n
70626,#cfa7a0f Pembayaran: #n #CE0DCCA Sama seperti pembelian dalam aplikasi lain. #n
70627,#cfa7a0f Batalkan Langganan: #n #CE0DCCA Anda dapat melihat status langganan dalam aplikasi kapan saja dan mengubah langganan yang ingin dibatalkan.
70628,"#cfa7a0f Pembaharuan: #n #CE0DCCA Bayaran pembaharuan automatik pada akhir tempoh sah, kitaran langganan akan dilanjutkan untuk kitaran langganan lain setelah bayaran pembaharuan berjaya dibayar."
70629,#cfa7a0f Batalkan Langganan: #n #CE0DCCA Lihat Langganan dari aplikasi pembayaran yang anda pilih dan pilih langganan yang ingin anda batalkan.
70630,#L #c5aea0a Dasar Privasi #n
70631,#L #c5aea0a Baca dan setuju dengan perjanjian pembaharuan automatik #N
70632,Tutup
70633,Beli
70634,Kaedah pembayaran
70635,WeChat
70636,Anda perlu menyemak perjanjian pembaharuan automatik terlebih dahulu dan periksa untuk bersetuju.
70637,Langgan kejayaan
70638,"Anda berjaya melanggan Mini Coin Subscription, bulan pertama Mini Coin dapat ditebus. Sekiranya anda tidak dapat menebus sementara kerana kelewatan rangkaian, sila muat semula kemudian."
70639,Mini Coins bulan pertama boleh ditebus
70640,Sahkan
70641,Peringatan tamat tempoh langganan Mini Coin
