ID,描述
33351,Modelos em miniatura carregando...
33352,Modelos em miniatura carregados com sucesso...
33353,Carregando pacote de plug-in...
33354,Pacote de plug-ins foi carregado com sucesso...
33355,Carregando áudio ...
33356,O carregamento do áudio foi concluído!
33357,A imagem está carregando...
33358,O carregamento da imagem está completo!
33399,@Null@
34000,Ignorar
34001,Biblioteca Encantamentos
34002,Inserir ID
34003,Modo de Edição está ativado
34100,@Null@
34101,Mundo
34102,Tempo
34103,Clima
34104,Gerar
34105,Gravidade
34106,Máquinas
34107,Interruptor Dano em Queda
34108,Mapa
34109,Iniciar Configuração
34110,Alvo do Jogo
34111,Configuração da Equipe
34112,Introdução
34113,Iniciar Introdução
34114,Começar
34115,Configuração do Jogador
34116,Comportamento
34117,Reaparecimento
34118,Número de Vida
34119,Habilidade
34120,Permite que a habilidade entre em vigor
34121,Operações do Jogador
34122,Salto Duplo
34123,Móvel
34124,Operação de Montaria
34125,Invocar Permitido
34126,Regras de Reaparecimento
34127,Maneira de Reaparecer
34128,Automatico
34129,Manual
34130,Punição Derrota
34131,Exibição
34132,Config. de Notifica.
34133,Configuração da Visão
34134,Atributos
34135,Atributo Inicial
34136,Itens Iniciais
34137,Aparência Inicial
34138,Modo Experiência
34139,Dropbox
34140,Definir Introdução
34141,@Null@
34142,Exibição
34143,Introdução
34144,Tire Captura de Tela
34145,Configuração da Equipe
34146,Iniciar
34147,Cor
34148,Nome
34149,Membros Max
34150,Membros Max: @1/40
34151,Sem Time
34152,Time 1
34153,Time 2
34154,Time 3
34155,Time 4
34156,Time 5
34157,Time 6
34158,Método Atribuição de Equipe
34159,Método de Atribuição
34160,Atribuição de Pedidos
34161,Tarefa Aleatória
34162,Nenhuma Equipe Designada
34163,Escolha uma Equipe
34164,Configuração Básica
34165,Configuração de Permissão
34166,Atributo Inicial
34167,Itens Iniciais
34168,Aparência Inicial
34169,Configuração Personalizada
34170,Editar Permissão Personalizada
34171,Assaltável
34172,Pode ser ferido
34173,Pode ser derrotado
34174,Pode pegar itens
34175,Pode descartar itens
34176,Atributo Básico
34177,HP
34178,Ponto de Fome
34179,Ataque
34180,Ataque Físico
34181,Ataque Elemental
34182,Defesa
34183,Defesa Física
34184,Defesa Elemental
34185,Móvel
34186,Velocidade de Movimento
34187,Itens Barra de Atalhos
34188,Itens na Sacola
34189,Modelo Inicial
34190,Escreva uma introdução interessante...
34191,Modelo Inicial de Caracter
34192,Usar Modelo Personalizado
34193,Escolha um Modelo
34194,Config. Estrela
34195,Estrelas Max
34196,Modo de Nível
34197,Modo de Nível Inicial
34198,Nível Máximo
34199,Experimente o Crescimento
34200,Experiência Atual: @1
34201,Configuração Rápida
34202,Faixa de Nível
34203,Experiência
34204,Curva de Crescimento
34205,Padrão
34206,Estágio Anterior
34207,Fase Posterior
34208,A velocidade de atualização do nível é relativamente média e a experiência necessária para a atualização em cada estágio é relativamente equilibrada
34209,A atualização no estágio anterior é relativamente rápida e a atualização posterior requer mais experiência
34210,A atualização no estágio anterior é relativamente lenta e a atualização posterior requer menos experiência
34211,Pode usar itens
34212,Não é possível convocar a montaria no mapa atual
34213,Escolha automaticamente depois @1 segundo
34214,Itens iniciais
34215,Barra de Atalhos
34216,Iniciais na Sacola
34217,Equipamentos Iniciais
34218,Defina os itens iniciais na barra de atalhos
34219,Escolha itens
34220,Coloque os itens iniciais na sacola
34221,Número
34222,Escolha um @1
34223,Original
34224,Personalizadas
34225,Definir equipamento inicial
34226,"Falha na configuração, defina a faixa de nível correta"
34227,Falha na configuração. Defina a faixa de experiência correta
34228,Número total de pessoas pode ser definido para atingir o limite superior e o número máximo de pessoas na equipe foi definido como @1
34229,Imagem não definida
34230,Experiência de nível de saída
34231,Funciona apenas em mapas com nível. EXP pode melhorar o nível dos jogadores
34232,Detalhes
34233,Ataque Físico Corporal
34234,Ataque Físico à Distância
34235,Ataque Explosivo
34236,Ataque de Fogo
34237,Ataque de Veneno
34238,Ataque Caótico
34239,Defesa Física Corporal
34240,Defesa Física à Distância
34241,Defesa de Explosão
34242,Resistência a Queimadura
34243,Resistência a Veneno
34244,Resistência a Caos
34245,Você se juntou ao time!
34246,Equipe está cheia. Escolha outra.
34247,Selecione a Equipe
34248,Nivel subiu para nv.@1!
34249,Mudar de Vista
34250,Mostrar Danos
34251,Não mostrar danos
34252,Mostra apenas o próprio dano
34253,Mostrar apenas os danos da equipe
34254,Mostrar todos os danos
34255,Ativação falhou. Mapa foi desativado mostrar danos
34256,Barra de Saúde
34257,Ativação falhou. Mapa desativado mostrar barra de saúde
34258,Defina o número máximo de jogadores
34259,O número de jogadores recomendados pelo sistema
34260,O sistema irá recomendar o número de conexões rápidas com base na classificação do jogo do mapa.
34261,Por número de membros da equipe
34262,(@1 pessoa)
34263,Preencha de acordo com o número de pessoas estabelecido pela equipe.
34264,Contagem de jogadores personalizada
34265,(@1 pessoa)
34266,"#cfa7a0f Descrição do número máximo de jogadores #n
O limite superior da configuração do número de jogadores controla o número de jogos online. Para que os jogadores tenham uma melhor experiência de jogo, o limite superior do número de jogadores online é determinado pelo desenvolvedor do mapa.

#cfa7a0f Introdução #n
1. O número de jogadores recomendado pelo sistema: O sistema recomendará o número de jogos de conexão rápida com base na classificação do jogo no mapa.
2. Quantidade de membros da equipe: Preencha de acordo com a quantidade de pessoas estabelecida pela sua equipe. (Máximo 40 pessoas, mínimo 2 pessoas)
3. Personalize o número de jogadores: geralmente aplicável a mapas de jogos sem equipes. (Máximo 40 pessoas, mínimo 2 pessoas)
4. Se o número de membros da equipe e o número de membros personalizados for maior que 20, eles devem ser definidos por desenvolvedores certificados.

#cfa7a0f Lembrete #n
Não é necessário definir o número de jogadores ao máximo, você tem que se adaptar à jogabilidade e ao tamanho do mapa."
34267,"Desenvolvedores não certificados podem configurar até 20 pessoas, e sua configuração excede o limite"
34268,Cancelar
34269,Torne-se um desenvolvedor certificado
34270,"A equipe deve ser de no mínimo 2 pessoas ou mais, e a opção ""recomendação do sistema"" será selecionada para você."
34271,Certo
34272,O número de jogadores para começar é 1 ou sem qualquer restrição. Não foi possível desabilitar a entrada no meio do jogo.
34273,Não é possível desativar a entrada a meio do jogo ao pular e iniciar
34274,"Por favor, insira novamente o intervalo do nível"
34275,Clima
34276,Sistema de Temperatura
34277,Mau Tempo
34278,Neve
34279,Tempestade de Areia
34280,Tempestade
34281,Nevasca
34282,Ataque Congelante
34283,Resistência a Empurrão
34284,Dano Físico
34285,Dano Elemental
34286,Dano de Queimadura
34287,Dano de Veneno
34288,Dano de Caos
34289,Dano de Raio
34290,Dano Congelante
34300,Importar Modelo
34301,Confirmar
34302,Insira o Nome
34303,Insira a Descrição
34304,@Null@
34305,@Null@
34306,@Null@
34307,@Null@
34308,@Null@
34309,@Null@
34310,@Null@
34311,@Null@
34400,@Null@
34401,Configuração Carregamento
34402,Configuração Permissão
34403,Carregar como #L#cfa7a0fModelo de Mapa#n
34404,Configuração de Modelo
34405,Modo de Modelo
34406,Comprar
34407,Apenas para estudo
34408,Método de cobrança
34409,Você não pode carregar o mapa do modelo
34410,Você pode adicionar conteúdo comercial
34411,Definir método de carga
34412,"Se você carregar um mapa modelo, ele será carregado automaticamente como o mapa modelo"
34413,Você não pode adicionar conteúdo comercial
34414,Não é possível definir o método de cobrança
34415,Criação Secundária
34416,Usar modelo
34417,Pesquisar modelo de mapa apenas
34418,Crie um modelo de mapa
34419,A lista de salvamentos está cheia. Use após limpar
34420,Este mapa é apenas para estudo. Você não pode definir a loja do desenvolvedor
34421,Os seguintes recursos pertencem aos autores. Você não pode movê-los para a biblioteca principal.
34422,Este recurso não é original. Você precisa desbloqueá-lo na Galeria de Recursos. Desbloquear?
34423,Veja o original
34424,Informação do modelo
34425,Original
34426,Este mapa não está disponível. O autor colocou na prateleira ou é ilegal
34427,Autor:
34428,Tempo de publicação:
34429,"Este mapa é um mapa modelo. Você pode editá-lo depois de gerar.

Este modelo é #cfa7a0fapenas para estudar#n. Você só pode modificá-lo, mas não pode #c01c21badicionar conteúdo comercial#n. Os mapas publicados após a edição precisam ser forçados para ativar a função de modelo.

Clique em confirmar para inserir um mapa editável em #cfa7a0flista salvar#n. Continuar?"
34430,Mapa do modelo atual não suporta gatilho
34431,Modelo Recomendado
34432,Grátis
34433,"Este mapa é um mapa modelo. Você pode editá-lo depois de gerar.

Este modelo é #cfa7a0fcomprar#n. Você só pode modificá-lo, mas não pode #c01c21badicionar conteudo comercial#n. Os mapas publicados após a edição precisam ser forçados para ativar a função de modelo.

Clique em confirmar para inserir um mapa editável em #cfa7a0fsalvar lista#n. Continuar?"
34434,Conteúdo comercial do desenvolvedor não está disponível para este mapa
34435,Você não pode criar um modelo para o seu próprio mapa
34436,Mapa contém recursos não originais. Não pode ser carregado como mapa modelo de compra
34437,Sem informações de modelo
34438,Falhou! O mapa não foi revisado
34439,Falhou! O mapa não é um mapa modelo
34440,Falhou! Erro de tipo de modelo
34441,Usar Falhou!
34442,Não pode criar um novo pacote de plugins em mapas de modelo
34600,@Null@
34601,Salvar os dados do jogador
34602,Configurações detalhadas
34603,Selecione os dados que deseja salvar
34604,Item
34605,Atributo de personagem
34606,Status
34607,Moeda
34608,Embalar item
34609,Item barra de atalhos
34610,Barra de Equipamentos
34611,HP
34612,Ponto de Fome
34613,Velocidade Bacis
34614,Ataque/Defesa
34615,Nível/EXP atual
34616,Efeito status atual
34617,Número de estrelas
34618,Meu Progresso
34619,"Tem certeza que deseja deletar o progresso
(#cfa7a0fO andamento do carregamento será cancelado e excluído#n)"
34620,"Tem certeza de que deseja carregar o progresso? (#cfa7a0fApós carregar, o progresso poderá ser sincronizado entre os dispositivos#n) [O salvamento atual só se aplica a jogos para um jogador e jogos online comuns]"
34621,Gerenciar
34622,Carregamento
34623,Cancelar Carregamento
34624,Deletar
34625,"O progresso desta vez foi salvo em ""Meu Progresso"""
34626,Carregado
34627,O carregamento atingiu o limite superior. Não é possível fazer o carregamento
34628,Hora do Jogo
34629,Última Jogada
34630,Carregar a Variavel no Cloud
34631,A variável de nuvem carregada atingiu o limite superior. Não é possível criar novos.
34632,"Faça o carregamento da variável de nuvem para o servidor. Então, será uma preservação de longo prazo"
34633,Esta variável é variável de nuvem. O jogador perderá os dados se forem excluídos. Continuar?
34634,Sair do modo de jogo
34635,Reiniciar o mapa
34636,Não reinicie o mapa
34637,Os jogadores que jogarem este mapa compartilharão os mesmos dados ao entrar em salas diferentes.
34638,"#cfa7a0fO que é salvar dados?#n
Os jogadores que jogarem este mapa compartilharão os mesmos dados ao entrar em salas diferentes.
Isso significa que quando o jogador entra em salas diferentes jogando no mesmo mapa, os dados serão sincronizados.

#cfa7a0fQuais tipos de dados serão salvos?#n
Você pode selecionar os dados que deseja salvar em informações detalhadas
1. Informações do item: Você pode salvar as informações do item no pacote, na barra de atalhos e na barra de equipamentos.
2. Atributo do personagem: HP, ponto de fome, velocidade básica, ataque/defesa, nível atual/EXP podem ser salvos.
3. Status: o status atual e o tempo de duração podem ser salvos.
4. Moeda: O número de estrelas e o progresso podem ser salvos."
34639,"Tem certeza que deseja cancelar o carregamento do andamento?
(#cfa7a0fNão pode ser sincronizado após o cancelamento#n)"
34640,Jogou durante #c01c21b@1 hora
34641,Quer fazer o carregamento do progresso deste jogo para evitar a perda de progresso?
34642,Sem progresso
34643,Falha no carregamento
34644,Falha ao cancelar o carregamento
34645,Progresso do carregamento do jogo com sucesso
34646,Cancelar carregamento
34647,O armazenamento de dados de variáveis na nuvem é muito grande. Não é possível salvar. Mantenha o número de valores de variáveis na nuvem abaixo de 1000.
34648,O progresso do jogo foi salvo no servidor
34800,@Null@
35000,@Null@
35001,Escreva para o meu amigo @1
35002,"Tchau, meu amigo @1"
35003,A carta para @1
35010,@Null@
35011,Eu sei que você me ajudou a remover a máscara. Sempre me senti tonto ao usá-lo antes. Agora eu sou muito mais esperto!
35012,"Não me lembro de nada do passado, lembre-se de que você me ajudou e me levou para casa."
35013,Você é meu melhor amigo. Estou muito feliz toda vez que te vejo
35020,@Null@
35021,"A vida aqui é ótima, mas talvez seja hora de partir agora. Em seguida, talvez eu vá encontrar minha tribo. Embora eu ainda não me lembre de quem eu era, onde minha família e amigos estão?"
35022,"Embora eu goste de morar com você, sempre quis viajar. Agora, finalmente, decido assumir aventuras! Obrigado!"
35023,É ótimo estar com você. Mas eu também quero uma vida livre. Eu decido morar sozinha. Obrigado por cuidar de mim!
35030,@Null@
35031,"#rCerto, há muito pouca comida em casa. Lembre-se de economizar mais"
35032,#rEu sempre fico com fome. Vai ser ótimo se eu puder comer mais! Eu já estou babando só de pensar nisso
35033,"#rDeve haver muita comida deliciosa lá fora? Carne grelhada, legumes silvestres, pão ... Mal posso esperar!"
35040,@Null@
35041,"#rA propósito, será ótimo se houver uma cama macia na vila. A pedra no chão machucou minha bunda quando eu estava dormindo"
35042,"#rTudo aqui está bem, exceto por uma cama macia. Eu posso ficar doente dormindo lá fora."
35043,"#r P.S.: Eu nunca encontrei um lugar para dormir antes, então eu sempre cochilo na sua frente. Não fique bravo comigo"
35049,@Null@
35050,Monumento
35051,"@1 @3 ,quem é um @2, vive na vila de @4 para @5 dias e deixou a vila por causa de @6

@7"
35052,-Em memória de @1
35053,ficar gravemente ferido após cair acidentalmente de uma altura
35054,ficando queimado por alta temperatura por acidente
35055,não está sendo tratado adequadamente quando está doente
35056,esquecendo de se aquecer antes de nadar e ficar apertado na água
35057,se machucando ao lutar com inimigos
35058,infelizmente ser atingido por flechas em uma batalha
35059,gravemente ferido em um acidente
35065,@Null@
35066,decidindo encontrar comida
35067,muitas vezes ficando com fome
35070,@Null@
35071,sonambulismo para um lugar onde ninguém poderia encontrar
35072,muitas vezes ficando cansado e de repente decidindo
35075,@Null@
35076,Suspiramos por perder esse precioso companheiro
35077,Não me ligue. Eu não vou acordar!
35078,Isso vai acontecer de qualquer maneira
35080,@Null@
35081,Os corajosos deixaram as costas destemidas
35082,"Essa voz está soprando como vento, ecoando pelas montanhas e rios"
35083,Que seus amados animais e a terra natural o acompanhem para sempre
35084,Sejamos tocados. Havia uma pessoa gentil ao nosso redor
35085,Ele é livre como vento e alegre como água corrente
35090,@Null@
35091,Desejo a este companheiro uma viagem tranquila no futuro
35092,Ansioso para um momento de reunião com este parceiro amigável
35093,Todas as coisas boas devem chegar ao fim. Adeus meu amigo!
35095,@Null@
35096,Agricultor
35097,Lenhador
35098,Guardião
35099,Atirador
35100,Ajudante
35101,Aldeões
35102,Caçador
35103,Trabalhador
35105,@Null@
35106,Silencioso
35107,Bravo
35108,Falador
35109,Amante dos animais
35110,Útil
35111,Alegre
35120,@Null@
35121,Membros da Vila:
35200,@Null@
35201,@Null@
35202,@Null@
35203,@Null@
35204,@Null@
35205,@Null@
35206,@Null@
35207,@Null@
35208,@Null@
35209,@Null@
35210,@Null@
35211,@Null@
35212,@Null@
35213,@Null@
35214,@Null@
35215,@Null@
35216,@Null@
35217,@Null@
35218,@Null@
35219,@Null@
35220,@Null@
35221,@Null@
35222,@Null@
35223,@Null@
35224,@Null@
35225,@Null@
35226,@Null@
35227,@Null@
35228,@Null@
35391,@Null@
35392,@Null@
35393,@Null@
35394,@Null@
35395,@Null@
35396,@Null@
35397,@Null@
35398,@Null@
35399,@Null@
35400,@Null@
35401,Próxima vez!
35402,Ninguém criou uma sala multijogador deste mapa. Quer criar um? (Você só pode criar a sala depois de baixar o mapa)
35403,Novato
35404,"Guia de operação, ensina você a começar e sobreviver sem preocupações."
35405,Jogador Experiente
35406,Inicie o jogo. Eu sou jogador profissional!
35407,Bem-vindo ao modo de sobrevivência#n
35408,Como coletar
35409,Como construir
35410,Como atacar
35411,"Dicas: Artesanato #cef2d2d a cama #n dormir à noite, ou se esconder em um #cef2d2d caverna brilhante#n"
35412,#cccea4aFaça o seu melhor para sobreviver!#n
35450,@Null@
35500,@Null@
35501,Cancelar o UID
35502,"Após cancelar, seu UID não poderá fazer login no Mini World e os produtos relacionados. As informações e conteúdos da conta irão desaparecer permanentemente. Por favor, opere com cautela."
35503,"Antes de sair, realizaremos as seguintes verificações para garantir a segurança de sua conta e propriedade:"
35504,"#c3D4546 Aceito o #n#L#cfa7a0f ""Aviso de cancelamento de UID"""
35505,"Seu UID foi cancelado, você pode sair do jogo sozinho."
35506,Ir para cancelar
35507,Não é possível cancelar o UID
35508,O UID não pode ser cancelado pelos seguintes motivos:
35509,QQ
35510,WeChat
35511,
35512,Confirmar
35513,Digite DELTED abaixo
35514,Confirmo
35515,Foi detectado que você é um desenvolvedor. Você não poderá mais obter vários direitos e interesses relacionados ao desenvolvedor após o cancelamento do UID. Tem certeza de cancelar?
35516,Sim
35517,Não
35518,Seu UID @1 foi cancelado.
35519,Sim
35520,Cancelar
35521,O UID foi cancelado.
35522,"O UID @1 atual no qual você deseja fazer login foi cancelado, deseja usar um novo UID?"
35523,Manter o estado atual
35524,Criar um novo UID
35525,Marque para aceitar o aviso de cancelamento do UID.
35526,A conta está segura
35527,Não houve registro de alteração de senha nos últimos 15 dias. (Criado dentro de 15 dias não está sujeito a esta restrição)
35528,A conta foi desvinculada
35529,"A conta foi desvinculada do celular, e-mail, etc."
35530,Os saldos correspondentes foram liquidados
35531,O saldo de moedas relacionado ao desenvolvedor deve ser liquidado.
35532,A conta é insegura
35533,Há um registro de alteração de senha nos últimos 15 dias.
35534,Conta não desvinculada
35535,Celular
35536,E-mail
35537,Não desvinculado
35538,Saldo pendente relevante
35539,O saldo de moeda relacionado ao desenvolvedor não foi liquidado.
35540,DELETED
35541,"Por favor, insira DELETE"
35542,Notas sobre o cancelamento do UID
35543,"Você entende e concorda que, uma vez encerrada o UID, você assume voluntariamente todas as (possíveis) consequências, incluindo, mas não se limitando ao seguinte:
1. Após você cancelar o UID, seu UID não poderá fazer login no Mini World e seus produtos relacionados, e o UID não poderá ser recuperado.
2. Os dados da sua conta e todos os itens, moeda, saldo, etc. serão excluídos. após cancelar o UID. Você entende e concorda em renunciar aos direitos que foram gerados durante o uso do UID, mas não foram esgotados e os benefícios esperados que possam surgir no futuro com o cancelamento do UID.
3. Os mapas e recursos que você publicar por meio da conta serão excluídos ou anonimizados após o cancelamento do UID (a menos que as leis e regulamentos disponham de outra forma). Você não poderá mais recuperá-lo, acessar, transmitir, obter, continuar a usá-lo ou recuperá-lo, e não terá o direito de nos pedir para recuperá-lo após a remoção ou anonimização do conteúdo mencionado.
4. Outras consequências (possivelmente) derivadas do cancelamento do UID."
35544,Tem certeza de que deseja cancelar o UID?
35545,Sim
35546,Não
35547,Failed to delete your UID
35548,Falha ao excluir o UID pelos seguintes motivos:
35549,Digite EXCLUIR UID abaixo
35550,Concordo em excluir o UID
35551,Entre no jogo
35552,Modo visitante
35553,Login da conta
35554,#LEsqueceu Senha#n
35555,Metodo login
35556,UID:
35557,Contas
35558,Mudar
35559,Recuperar
35560,#LOpções Login#n
35561,Apagar histórico
35562,Feito
35563,Tem certeza de que deseja excluir o histórico de login?
35564,Recuperar conta/senha
35565,Segurança
35566,Método de verificação
35567,Excluir a conta de login atual sairá do jogo. Tem certeza que deseja continuar?
35568,Informações de ligação
35569,Cancelamento de conta
35570,Vincular
35571,Alternar modo de login
35572,Se você não conseguir encontrar o código. Verifique a caixa de lixo.
35573,1. Vincule sua conta para redefinir sua senha. #r 2. Recupere seu UID quando esquecido.
35574,Defina a senha primeiro
35575,Apagado com sucesso
35576,As informações de ligação não estão disponíveis
35577,Recuperar UID não está disponível
35578,Eu concordo em cancelar
35579,#c3D4546 Leia o #n#L#cfa7a0fCancelar Regras de UID cuidadosamente #c3D4546 antes de continuar
35580,Exclusão de Conta
35581,Eu concordo em excluir
35582,Verifique para concordar com as instruções de exclusão do UID
35583,Please enter DELETE UID
35584,Confirmar exclusão
35585,"Tem certeza de que deseja excluir seu UID? Uma vez excluído, todas as informações e dados da sua conta serão excluídos."
35586,Foi detetado que você é um desenvolvedor. Observe que não haverá benefícios relacionados ao desenvolvedor após a exclusão do UID. Tem certeza de que deseja continuar?
35587,"Seu UID foi excluído, saia do jogo."
35588,Seu UID @1 foi excluído.
35589,Instruções para Exclusão de UID
35590,"Com a sua compreensão e acordo, assumirá todos os resultados quando o Mini UID for excluído, que incluem, mas não se limitam a:
1. O seu UID não poderá iniciar sessão no Mini World e nos seus produtos relacionados e o UID não poderá ser recuperado depois disso.
 2. Uma vez apagados, os dados da sua conta, incluindo todos os objectos, fichas e saldo, serão eliminados. Com a sua compreensão e acordo, os benefícios gerados mas não consumidos e os possíveis benefícios gerados por este UID serão abandonados uma vez eliminados.
 3. Os mapas e recursos publicados serão eliminados ou geridos pela cryptonym uma vez eliminados (a menos que existam leis e regulamentos relevantes). O utilizador não poderá procurar, visitar, transferir, adquirir, utilizar, recuperar ou solicitar à equipa que os recupere depois de os referidos conteúdos serem eliminados ou geridos através de criptónimo.
 4. Outros resultados (possíveis) devido à exclusão do UID."
35591,Verificação
35592,Mudar o método de verificação
35800,@Null@
35801,Problema de Login
35802,Jogo travou ou não responde
35803,Falhou para entrar no Multijogador
35804,Download de Mapas Lag e Erros
35805,Modo de sobrevivência é muito difícil
35806,Função de desenvolvedor
35807,Mapa ou salvamento em falta
35808,Gatilho ou API
35809,Problema de recarga
35810,O problema que você encontrou (12-400 caracteres)
35811,"Tempo de recarga:
O valor da recarga:
Número do pedido:"
35812,"O gatilho é composto por três tipos: eventos, condições e acções. Forneça detalhes específicos sobre o tipo de problema que está a encontrar e as medidas que tomou:"
35813,Que problema você tem?
35814,Descrição detalhada
35815,(Introduza o seu e-mail)
35816,Selecione o seu problema
35817,Forneça uma descrição detalhada e reenvie
35818,"No momento, estamos lidando com o feedback que você enviou. Envie novas perguntas mais tarde, obrigado."
35819,"Recebemos seu feedback, obrigado por seu apoio ao Mini World!"
35820,Bug
35821,Forneça detalhes específicos sobre o erro com que se está a deparar e as medidas que tomou:
35830,@Null@
35850,@Null@
35851,Presente
35852,"Bem-vindos, aventureiros!
1. Faça login diariamente para desbloquear tarefas, conclua-as para acumular pontos, obtenha os presentes correspondentes e, finalmente, obtenha um vestido personalizado permanente
2. A tarefa tem um limite de tempo. Quando o tempo expira, os pontos não podem ser acumulados. É melhor você se apressar."
35853,Contagem Regressiva:
35854,Bem vindo de volta!
35855,Mapa Popular
35856,Novo Produto
35857,Ponto Atual:
35858,Valor Retorno Remanescente: @1
35859,Valor de Retorno: @1
35860,Recompensas
35861,Tarefas
35862,Historia
35863,Conclua as tarefas e resgate as recompensas!
35864,Cuenta Regresiva de la Tarea: @1
35865,O tempo acabou. As tarefas terminaram
35866,Valor Retornando+@1
35867,Resgatar
35868,Vezes de Resgate @1
35869,Resgatar Item
35870,Consumir Valor de Retorno
35871,Número para Resgatar
35872,Tempo para Resgatar
35873,Selecione Recompensas
35874,Confirme as recompensas
35875,Voce ira receber @1. Confirmar
35876,Destaque
35877,Mais
35878,Venda Imperdível
35879,Bem Vindo
35880,"Caros Aventureiros,
Tem sido @1 dias desde a última vez que você se entrou! Feliz por você ter voltado! Temos presentes para você!"
35881,Entre na sala multijogador e adquira recompensas (recompensas enviadas por e-mail)
35882,Jogar
35883,Selecionar novamente
35884,Valor de retorno insuficiente. Não pode resgatar
35885,Resgatar falhou. Tente novamente mais tarde
35886,Complete a tarefa! Valor de retorno+@1
35887,Voce vai consumir  @1 para resgatar @2. Confirmar
35888,"Ocupado, tente novamente mais tarde"
35889,Valor de Retorno
35890,Dias
35950,Trabalhe junto para ganhar recompensas!
35951,Duração do evento:
35952,Grande Prêmio desta temporada
35953,Amarrar amigo
35954,Ver pedido
35955,Procurar amigo
35956,Aplicar
35957,Aplicado
35958,"Você ainda não tem amigos, vá encontrar um amigo por perto."
35959,Deixe um recado:
35960,Desvincular
35961,Missão diária
35962,Missão de evento
35963,Editar o conteúdo do aplicativo
35964,Aguarde a aprovação após a aplicação
35965,Regras do evento
35966,Entre no mapa online com amigos
35967,Download @1/1mapa
35968,Completar @1/@2  missões diárias durante o evento
35969,Conecte-se com amigos @1 vez
35970,Assistiu @1 propaganda durante o evento
35971,Recarga 1 vez
35972,Matar @1-@2 vezes
35973,Aviso!
35974,"A desvinculação é uma operação irreversível.
Você não poderá reivindicar as recompensas novamente, os pontos acumulados serão apagados e a lista de missões será resetada."
35975,Tem certeza de vincular este amigo?
35976,Sucesso do aplicativo
35977,Aplicação falhou
35978,Desvincular com sucesso
35979,Colher as safras uma vez na nova casa
35980,Colher o gado uma vez na nova casa
35981,"Desculpe, o amigo selecionado foi vinculado a outro jogador, selecione outro amigo"
36000,@Null@
36001,Selecione o mapa para importar
36002,Você só pode criar o pacote de plugins depois de entrar no salvamento
36003,Você não pode criar um pacote de plugins no modo de criação
36004,Edite o pacote do plugin no arquivo!
36005,Você não pode editar o pacote de plug-ins no modo de criação!
36020,@Null@
37000,@Null@
37001,Reprodutor de música
37002,Sem sob demanda
37003,A exclusão falhou: o id da música não existe
37004,"Não há nenhuma música reproduzível na lista atual, por favor, adicione uma lista de músicas"
37005,"#cfa7a0f Sobre a função de gerenciamento de música #n
- Nos jogos online, apenas o host ou servidor tem autoridade para exercer as operações de gerenciamento do reprodutor de música, como pausar, próxima música, excluir música, etc .;

#cfa7a0f Sobre o conteúdo de música que pode ser reproduzido sob demanda #n
- Por enquanto, apenas algumas das músicas autorizadas pelo QQ Music são suportadas. Atualmente, estamos nos esforçando para obter mais permissões de música sob demanda, portanto, fique atento;

#cfa7a0f Sobre as restrições sob demanda no modo online #n
-Música que já está na lista de reprodução não pode ser adicionada repetidamente sob demanda;
-Não-proprietário pode adicionar apenas três músicas à lista de espera ao mesmo tempo. Depois de atingir o limite superior, eles precisam aguardar que as músicas que foram solicitadas terminem ou sejam excluídas pelo proprietário antes de reordená-las;

#cfa7a0f Sobre o modo de reprodução de música #n
- Reprodução em sequência: Toca na ordem da fila de reprodução e a música será removida da fila após ser reproduzida.
-Loop play: reproduz na ordem da fila de reprodução, e a música permanecerá na lista de espera após a reprodução.

#cfa7a0f Sobre a função de reprodução completa #n
- Quando ligado, todos os jogadores do jogo podem adicionar músicas à fila de reprodução.
- Quando fechado, apenas o host ou servidor do jogo pode adicionar músicas à fila de reprodução."
37006,"O limite superior da música a ser tocada é alto, não pode ser adicionado mais"
37007,A faixa já foi adicionada
37008,Incapaz de jogar sob demanda
37009,Limite de conta sob demanda
37010,Adicionada com sucesso à música pendente
37011,A reprodução falhou
37012,Música pendente
37013,Música recomendada
37014,Tocado recentemente
37015,Não há mais faixas
37016,Sem música recomendada
37017,Nenhum pedido recente
37018,"Não encontrou o conteúdo relevante, tente outra palavra"
37019,Jogue em sequência
37020,Ciclo
37021,A sala foi aberta para todos os membros sob demanda
37022,Confirme para apagar a música
37023,"Por favor, digite as palavras-chave para pesquisar"
37024,Permitir tudo sob demanda
37025,"A operação é muito frequente, tente novamente mais tarde"
37026,A sala foi aberta para todos os membros sob demanda
37027,A sala está fechada para todos os membros sob demanda
37028,A música falhou ao carregar
37029,Sem sob demanda
37030,O dono da sala desligou o reprodutor de música
37031,O status da opção não pode ser modificado temporariamente
37032,"Por favor, insira a música, nome do artista ..."
37033,Sob demanda
37034,A música é fornecida por QQ Music
37035,Biblioteca de música
37036,Insira o conteúdo da pesquisa
37037,"A lista está vazia, selecione uma música para tocar"
37038,Leitor de música (#cef2d2dOff#n)
37039,Leitor de música (#c0aaa1aOn#n)
37040,O anfitrião não abriu a sala
37041,O reprodutor de música não está disponível para este mapa
37200,Abra o reprodutor de música por padrão
37201,Abra o balão do bate-papo por padrão
37202,Ferramenta interativa
37203,Aberto por padrão
37204,Desligado por padrão
37205,Bolha de bate-papo
37206,Balão de Chat (#cef2d2dOff#n)
37207,Balão de Chat (#c0aaa1aOn#n)
